"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","Stem_NFI2","BranchesOver7cm_NFI2","Branches7to2cm_NFI2","BranchesUnder2cmLeaves_NFI2","Roots_NFI2","TotalC_NFI2","Stem_NFI3","BranchesOver7cm_NFI3","Branches7to2cm_NFI3","BranchesUnder2cmLeaves_NFI3","Roots_NFI3","TotalC_NFI3","Stem_NFI4","BranchesOver7cm_NFI4","Branches7to2cm_NFI4","BranchesUnder2cmLeaves_NFI4","Roots_NFI4","TotalC_NFI4"
258,42.733536,-4.796964,"A","4","A","1",39.3868219142529,9.35385635788531,9.9262197683798,14.3100474216736,14.3258794404072,87.3028249025988,52.1587178545681,7.10968741920684,8.64328744913034,12.885542108137,17.7612007198906,98.558435550933,61.4331485906516,6.6242785808721,8.16997195957189,11.7712048228864,18.2180839445765,106.216687898558
261,42.736774,-4.577167,"A","4C","A","1",0,0,0,0,0,0,5.09979757247266,1.14214665268002,1.13150806118614,2.13984794440133,1.88198123130797,11.3952814620481,29.3268538853541,4.19950791631474,4.28266775357049,7.85827096026832,9.53927544140111,55.2065759569087
262,42.736942,-4.564956,"A","4C","A","1",0,0,0,0,0,0,2.84207037147147,0,1.39403738715039,5.11055995989431,4.87514071326187,14.221808431778,28.4871464663197,1.30547986395168,6.90419670903653,13.5683623647006,22.7346498624233,72.9998352664318
263,42.72484493,-4.78452548,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,14.6979178300037,0,4.00470269573208,9.66398353385954,15.2044829080481,43.5710869676434
264,42.724915,-4.772288,"A","1",NA,NA,22.6909959131829,1.33781837876673,2.06844024912362,7.02182457585172,9.55490182072187,42.6739809376469,42.2259246735582,1.52875970866682,4.69641487896578,9.2881523414117,19.5058277368261,77.2450793394286,0,0,0,0,0,0
265,42.727772,-4.576939,"A","1",NA,NA,24.3255131765081,0.298168942008312,5.01618435498449,9.10791698651168,17.9363985935379,56.6841820535505,45.4985706725502,1.06951968084814,6.60661303667328,9.52414743536598,23.9390730690325,86.6379238944701,0,0,0,0,0,0
268,42.716103,-4.759825,"A","1",NA,NA,3.176238686967,0.88206479739936,1.1290510368567,1.79055575721357,1.66704851807385,8.64495879651048,16.1587096724463,3.87512483869896,4.15502648312342,5.84984760901014,6.1710494276391,36.2097580309179,0,0,0,0,0,0
269,42.71877,-4.576711,"A","4",NA,NA,0,0,0,0,0,0,11.6510541308821,0.200501968891555,3.64862681536315,8.86508156814545,12.6738581952274,37.0391226785097,0,0,0,0,0,0
270,42.718938,-4.564503,"A","1",NA,NA,3.95210049966408,1.7971274995021,1.7971274995021,2.48355431792997,1.79796251861255,11.8278723352108,45.6716929666206,10.9926827310503,10.9926827310503,15.1914233519314,14.3835227851795,97.2320045658321,0,0,0,0,0,0
271,42.705953,-4.832798,"A","3E","A","1",0.939625597744806,0,0.0973175596798667,0.141862935363787,0.686418699757381,1.86522479254584,23.0165857371341,0,3.62448147175003,3.75238884288576,13.6458018774554,44.0392579292252,40.9555136233442,0,6.99199855500613,5.27089693053655,20.8244224320497,74.0428315409366
272,42.706913,-4.771775,"A","1",NA,NA,14.682056698151,0,5.20179762580222,13.0734404660336,17.5614930334644,50.5187878234512,23.690694866613,0,4.39434479985008,7.72941485610485,17.153329969463,52.967784492031,0,0,0,0,0,0
274,42.707288,-4.747365,"A","3E","A","1",2.0782285117517,0,1.33784710946941,4.53502177442949,3.91261458927672,11.8637119849273,18.7164032009422,0.302252763869617,4.88473340232193,10.589317822046,17.2868062111746,51.7795134003544,21.087265553323,0.188231461867619,3.62199082348818,5.39721274307131,12.9208020982363,43.2155026799865
276,42.709258,-4.613103,"A","4C",NA,NA,0,0,0,0,0,0,0.65409664033048,0,0.230967614203857,0.293087010802587,0.597291312690029,1.77544257802695,0,0,0,0,0,0
279,42.6981,-4.759316,"A","1",NA,NA,9.07474494129404,2.22881730232452,2.88008734964697,5.19514524736206,4.88870658103725,24.2675014216648,28.8487312786488,4.4016299994965,5.80629387349202,9.0623958764614,11.6014726559018,59.7205236840005,0,0,0,0,0,0
284,42.689286,-4.74686,"A","1",NA,NA,9.40256542462405,1.03682202680797,3.76098246117443,9.33164724839701,10.0549179407967,33.5869351018002,29.3101547477622,2.50401700645548,6.41856450134385,11.5843527730577,18.6224703582814,68.4395593869006,0,0,0,0,0,0
285,42.689471,-4.734659,"A","1",NA,NA,28.3384772718407,0.89846279848533,4.60944070921683,12.223164973324,18.8465137057917,64.9160594586585,52.7100193676883,3.45221148414296,6.76215151935523,12.1415195158523,23.0132611543949,98.0791630414337,0,0,0,0,0,0
286,42.689655,-4.722457,"A","4","A","1",20.7240694465963,2.94337300294596,5.44723768904565,11.0879056992065,12.6567498045218,52.8593356423163,48.7599630307144,5.48300486147083,7.59799395434343,12.1593004750074,18.1918916002343,92.1921539217703,67.597475483821,5.35881938733688,9.07103235143495,13.0239956709591,25.142758487931,120.194081381483
288,42.690557,-4.661447,"A","1",NA,NA,2.77162775703923,0,0.296672236909839,0.662934450658395,2.40200141523036,6.13323585983783,3.50348928708921,0,0.323186131609197,0.834563604512182,3.17712961864716,7.83836864185774,0,0,0,0,0,0
289,42.690908,-4.637042,"A","1",NA,NA,0.560782441984293,0,0.0736728231572384,0.171887338539247,0.512081029398173,1.31842363307895,0.920925753357637,0,0.154412570227935,0.170617282093374,0.593610019067578,1.83956562474652,0,0,0,0,0,0
291,42.69218251,-4.53947652,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,4.03142410817391,0,1.02942360024424,1.03575172580488,2.80762079861666,8.90422023283968
292,42.680098,-4.758808,"A","1",NA,NA,19.0978018035792,0.359003145263796,4.28521262237156,11.1854013970894,17.8516841894531,52.7791031577571,22.1914376161522,0,2.8775736398962,5.8923294477791,15.0354645584066,45.9968052622342,0,0,0,0,0,0
294,42.68047,-4.734408,"A","1",NA,NA,13.3737151552706,2.70953497850243,4.58917438710527,8.33244244332796,9.1171669561298,38.1220339203361,28.5552661976074,3.43165402424254,6.05601973718552,9.41519649541364,14.3237087519521,61.7818452064012,0,0,0,0,0,0
296,42.680837,-4.710008,"A","1",NA,NA,22.0171580856183,3.81699397976525,3.77119532793731,7.78957484502626,7.85770083081179,45.2526230691589,39.1005565964744,6.95645589691679,6.92930155456614,11.2048822649524,12.1472219192015,76.3384182321113,0,0,0,0,0,0
299,42.670529,-4.795147,"A","1",NA,NA,29.8371987667393,2.06110659114289,6.95583637862707,14.1914726678184,22.1586551726555,75.2042695769831,53.5067043208432,3.5632218311265,8.42409772270048,14.4308895247976,27.7791726603513,107.704086059819,0,0,0,0,0,0
300,42.670719,-4.78295,"A","1",NA,NA,11.3269558287206,1.17186923750068,3.86194067430301,9.05982668222828,10.9202566937876,36.3408491165402,41.4265494328931,3.67980926829554,7.3456016452737,12.0181083879456,20.8888786813365,85.3589474157444,0,0,0,0,0,0
302,42.671283,-4.746356,"A","3E",NA,NA,12.7436631871867,0.00844861423738255,2.47992514629127,6.10120633962468,10.397876729961,31.731120017301,43.1938421906877,0.0677759437718612,3.4181261829203,10.4017282763914,22.2283753003827,79.309847894154,0,0,0,0,0,0
304,42.671652,-4.72196,"A","1",NA,NA,4.97011341287847,0.660248313106362,2.69769685588582,7.91576748628913,6.91946185157164,23.1632879197314,32.7280535547835,3.81802424282922,6.8071201332424,12.1412636994029,18.1901808658443,73.6846424961023,0,0,0,0,0,0
305,42.67186295,-4.70984871,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,1.56578930729708,0,0.450830140857913,0.697550653482602,1.47263124476484,4.18680134640243
306,42.672197,-4.685364,"A","3E","A","1",1.98281967576425,0.867215947582152,0.867215947582152,1.19845582007514,0.851934023777456,5.76764141478116,33.5934997595271,4.98852899018273,7.76585533151649,8.95703241159172,14.6797846844368,69.9847011772549,44.7647830072079,2.68384893047763,8.38561099313393,6.51477788085658,17.2592589605612,79.6082797722372
311,42.67376,-4.575573,"A","4",NA,NA,0,0,0,0,0,0,1.80284077998724,0,0.353917885798946,0.513440212612178,1.41109048460961,4.08128936300797,0,0,0,0,0,0
313,42.818619,-4.518085,"A","4C","A","1",0,0,0,0,0,0,6.947699831504,0,2.41118368460161,2.26695207981917,5.3127155046433,16.9385511005681,35.9071301825223,0,9.4043492407985,5.60016587857791,18.8578334009358,69.7694787028345
319,42.794038,-4.321844,"A","1",NA,NA,2.69802009589457,0,1.37288358226461,3.17747662482393,3.62780443128963,10.8761847342727,18.0538154678475,0,5.14041285834305,12.1396622650309,18.6644080969917,53.9982986882132,0,0,0,0,0,0
320,42.794317,-4.297395,"A","1",NA,NA,5.18114473043673,1.79251716277259,1.79251716277259,2.47718302724811,2.05369002777367,13.2970521110037,27.7890046495743,6.62275792524219,6.62275792524219,9.1523717968798,9.3004893248311,59.4873816217696,0,0,0,0,0,0
321,42.78261,-4.517205,"A","1",NA,NA,30.351717869054,0,6.07258179594764,4.18709669669981,15.5115823842424,56.1229787459439,47.3125491914611,0,8.99719212666146,5.47911864678573,22.4111162490195,84.1999762139279,0,0,0,0,0,0
325,42.764606,-4.516765,"A","4C","A","1",0,0,0,0,0,0,2.17681256899608,0.00589487143897276,1.44439488990239,1.04712808714071,2.48111212620532,7.15534254368348,19.4971035032678,0.106577352976838,6.0776890041141,5.31703744288787,13.185696828168,44.1841041314147
326,42.764927,-4.49233,"A","3E",NA,NA,1.02354011310973,0,0.137953397460608,0.541387820619115,1.24620039314339,2.94908172433285,10.052235912446,0.930467114079801,2.8586495971997,4.12826054491196,7.51708772073907,25.4867008893766,0,0,0,0,0,0
327,42.765243,-4.467894,"A","1","A","1",1.77676185791363,0,1.11575674713737,1.02256993640763,3.15592665671371,7.07101519817234,16.8857126303067,1.16754563033777,10.5240480659454,9.3561622132689,28.8577061053434,66.7911746452022,31.4773026865857,2.57423126477019,19.6544804695663,17.7304735822574,54.7460532648856,126.182541268065
330,42.755765,-4.50433,"A","1",NA,NA,0,0,0,0,0,0,9.54591924346336,4.45969024548445,4.45969024548445,6.16310360220499,4.6408347245954,29.2692380612326,0,0,0,0,0,0
332,42.756083,-4.479897,"A","1",NA,NA,12.3230432200882,1.08844784781143,4.49388842059451,9.17019046348134,11.6774868491198,38.7530568010953,25.9021594183876,0.940684897236163,5.32728405039946,8.36324194981065,16.7591410720539,57.2925113878878,0,0,0,0,0,0
333,42.757305,-4.382164,"A","4C","A","1",0,0,0,0,0,0,1.28960617195472,0.523673306474065,0.523673306474065,0.723694396662816,0.567501245237113,3.62814842680278,7.14948314504963,1.98692453185086,1.98692453185086,2.74584580217393,2.75840116168805,16.6275791726133
335,42.746601,-4.516326,"A","1",NA,NA,0.320786249563082,0,0.0334992204924291,0.155355914600292,0.390569890911202,0.900211275567005,1.14572318387207,0,0.1328355275542,0.234121695936471,0.896761988471297,2.40944239583404,0,0,0,0,0,0
336,42.746922,-4.491898,"A","4",NA,NA,11.3056940949606,1.3181810928823,3.48415069259112,5.56896711235148,8.22067264829645,29.8976656410819,36.3765255181899,2.51677904318469,5.66918134826344,8.96401845643457,17.6172201303368,71.1437244964094,0,0,0,0,0,0
339,42.748302,-4.381964,"A","1",NA,NA,17.4306552874102,6.75266941061226,6.75266941061226,9.33190398395552,7.20599835186312,47.4738964444534,52.413169744221,11.8388465120288,11.8388465120288,16.3607859667192,15.8654198275558,108.317068562553,0,0,0,0,0,0
341,42.749845,-4.247591,"A","1",NA,NA,6.5921198961122,2.35108516266744,2.35108516266744,3.24910041673812,2.71133922587417,17.2547298640594,14.9192500201739,3.09090669920906,3.09090669920906,4.27150254017375,4.79014882218252,30.1627147809483,0,0,0,0,0,0
342,42.739002,-4.406191,"A","4C","A","1",0,0,0,0,0,0,1.49446460527119,0.602355833859513,0.602355833859513,0.832430327022744,0.642533549289293,4.17414014930226,15.9976012267022,4.79195396128425,4.79195396128425,6.62227802711067,6.15422703517889,38.3580142115602
343,42.739151,-4.393978,"A","4",NA,NA,0,0,0,0,0,0,6.76706072975682,0.698591205798817,3.1779129677981,4.33071433271639,9.03855516327155,24.0128343993417,0,0,0,0,0,0
344,42.740299,-4.296268,"A","4","A","1",1.97465198180752,1.05318001562656,1.05318001562656,1.45545030950312,0.963377972447438,6.49984029501121,33.3642439172552,8.79503660449099,9.21477877125889,13.3346350169199,12.7137555299982,77.4224498399232,85.3801404785514,16.3283864766441,16.8995011344226,23.8197919811376,25.1073507455955,167.535170816351
346,42.741235,-4.210767,"A","4",NA,NA,0,0,0,0,0,0,19.5622482888555,5.80124387528488,5.80124387528488,8.01707406949159,7.0997816456839,46.2815917546007,0,0,0,0,0,0
351,42.711994,-4.405581,"A","3C",NA,NA,7.07675183161375,2.82418780164314,2.82418780164314,3.90290828633985,2.93760882956811,19.565644550808,33.5667638039695,8.76902261365529,8.76902261365529,12.1184189670476,11.2596424800824,74.4828704784101,0,0,0,0,0,0
353,42.713698,-4.259079,"A","1",NA,NA,17.458462738184,0,3.01671642420624,3.25055120246381,10.9608674748981,34.6865978397521,4.55657490394015,0,0.865568021889404,0.983321308849535,3.05615648134045,9.46162071601954,0,0,0,0,0,0
355,42.702991,-4.405378,"A","4C","A","1",0,0,0,0,0,0,7.23506488334731,2.08841827568033,2.44520660682161,3.21309562156814,3.43545531492898,18.4172407023464,12.6208364151499,2.91259888580538,3.62333141742389,4.67646158174341,5.76004789563087,29.5932761957534
356,42.704489,-4.28330905,NA,NA,"A","4",0,0,0,0,0,0,0,0,0,0,0,0,28.0445123724939,0,7.17124905395589,6.97320852625529,18.7715674031176,60.9605373558227
357,42.70456,-4.271104,"A","1",NA,NA,0.405236241734041,0,0.20778804210349,0.515116302994468,0.570137569539235,1.69827815637123,3.06640230657565,0.129562070860746,1.26016973774911,2.23769769648103,3.01443942823647,9.70827123990301,0,0,0,0,0,0
358,42.704828,-4.246689,"A","3C",NA,NA,15.8342206591575,5.23321519539264,5.23321519539264,7.23208241973647,6.70040528842326,40.2331387581025,34.8949821389668,7.59973655593186,7.59973655593186,10.502515010117,11.3436830566098,71.9406533175572,0,0,0,0,0,0
359,42.695004,-4.319741,"A","1","A","4",0,0,0,0,0,0,19.6310193911673,5.30760248100491,5.30760248100491,7.33488250733885,6.53076936241011,44.111876222926,15.229578768586,3.02470910806796,3.56760372922941,4.54278602007563,6.39528547224787,32.7599630982069
361,42.683746,-4.50259,"A","1",NA,NA,37.4655908151342,0.0490774197988802,4.2976389032426,11.4503512835406,23.6912702697558,76.9539286914721,39.3402508459203,0.0257756211996256,5.26283532651157,10.188138883618,23.9809096115345,78.797910288784,0,0,0,0,0,0
362,42.685574,-4.35616,"A","3C",NA,NA,4.6739068569093,2.14548155767367,2.14548155767367,2.96496491655479,2.25463100344821,14.1844658922597,11.4866400218296,3.22408614308824,3.22408614308824,4.45555090791465,4.28079173532854,26.6711549512493,0,0,0,0,0,0
364,42.68586,-4.331754,"A","4","A","1",15.5660948759134,5.29648663115649,5.29648663115649,7.31952087223162,6.33964976624409,39.8182387767021,53.6936611959303,11.12488380714,11.1129868145757,16.0359741348772,15.1922186057692,107.159724558292,53.7004251419798,9.09028359019382,9.087551598281,12.7236020328399,13.5498414963663,98.1517038596608
366,42.68628,-4.295144,"A","4",NA,NA,2.69611849180322,0.587013611676467,1.03926246334618,2.0588746579252,1.52931818599502,7.91058741074609,16.8842862862524,1.68249476442124,4.41206655908374,8.54982669679438,7.89139618154436,39.4200704880961,0,0,0,0,0,0
369,42.677277,-4.294957,"A","4","A","1",0,0,0,0,0,0,26.3820181929615,5.23204723070338,6.58298773278847,8.86387490900739,11.7060487472992,58.7669768127599,56.6700447459972,9.34410893966485,10.9534335146189,15.0122104347856,20.166548258401,112.146345893468
381,42.659957,-4.892451,"A","1",NA,NA,46.4575582535896,6.14972275566803,8.47765616632331,14.5668292021839,19.9749649378588,95.6267313156236,38.1924862346468,3.41780664489904,5.38987564547283,8.8182468982312,15.5338092218739,71.3522246451238,0,0,0,0,0,0
383,42.650956,-4.892178,"A","4",NA,NA,15.0770859552683,2.75654396269503,4.4190333188934,8.11966202233646,9.46838017991798,39.8407054391112,15.4325918034778,0.775002994012575,3.26112842777302,5.50700923966007,10.2403611719958,35.2160936369192,0,0,0,0,0,0
385,42.641955,-4.891905,"A","1","A","4",17.4363233407218,1.75719335977312,4.98479129647064,11.1121721232124,14.872593734778,50.1630738549559,40.4415614079129,2.94496637026352,7.21950863267062,12.762739636366,23.2879765454444,86.6567525926574,54.0610521023886,6.00772527770452,7.96918147645448,11.6643503042255,18.290893528716,97.9932026894891
387,42.642356,-4.867522,"A","1",NA,NA,1.51537168299144,0.523150912204355,0.627511660861241,1.03084814222737,0.884004592597134,4.58088699088154,21.4046174480424,3.61816167715314,5.26885815522715,8.50316866901307,10.9147437799645,49.7095497294003,0,0,0,0,0,0
388,42.632955,-4.891632,"A","1","A","4",10.0139081610915,2.17516889234242,3.56808530641321,6.94530767723478,7.13937064981114,29.841840686893,38.2834133080544,4.56231814689066,7.45645977325759,12.3629841465448,18.6060918305231,81.2712672052705,41.0333721850854,3.51520532150151,6.0100656013675,8.7038510809334,16.0368311973609,75.2993253862487
389,42.633156,-4.879442,"A","1",NA,NA,1.13489726172041,0,0.645363258166249,2.34515967278899,2.10536684074626,6.23078703342191,14.9592819175011,0,4.37997348755,11.1734085571748,16.6118827309985,47.1245466932244,0,0,0,0,0,0
391,42.633553,-4.855063,"A","3C","A","1",0.89895796492091,0.274663298252247,0.597800383666106,1.73936855848306,1.27994883683202,4.79073904215434,17.8054172108352,2.10425801621549,4.99484451960428,9.9124198832028,13.5131162161507,48.3300558460085,26.4000690699361,4.92959425605474,6.64311047689,11.0973870521545,12.8289378032423,61.8990986582776
392,42.6236709,-4.89115871,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,29.5299340645382,5.21403194726529,7.19202478623905,11.698485957451,14.1002117141994,67.734688469693
393,42.624155,-4.879171,"A","1",NA,NA,1.4485865424439,0.463852943612809,0.878887863568476,2.31175443160698,1.65422267537599,6.75730445660816,15.4474752228607,3.08470499475053,4.73475866063901,8.41592616285434,9.69999363455445,41.382858675659,0,0,0,0,0,0
394,42.624354,-4.866984,"A","1",NA,NA,8.90741835879315,0.82403964659195,3.89561602251171,10.5209355969268,11.0313499871233,35.1793596119469,46.0495110490234,3.96595303285518,9.3140357709193,15.9599044487706,26.9178838577646,102.207288159333,0,0,0,0,0,0
395,42.614953,-4.891087,"A","1",NA,NA,13.5941336434877,3.47894645855853,3.57999643348593,5.63867503068744,5.09685104289827,31.3886026091178,35.1826457543346,5.9141397378489,6.44674741523973,10.371141659468,12.1133624255413,70.0280369924325,0,0,0,0,0,0
397,42.615353,-4.866715,"A","3C",NA,NA,17.4968559639965,3.967039454925,4.04852684528232,6.25953159802666,6.56822281402609,38.3401766762566,49.2986806196538,7.65641030727863,7.8786304476615,12.1393501833685,14.9325491193736,91.905620677336,0,0,0,0,0,0
399,42.605953,-4.890814,"A","1",NA,NA,9.41778737382132,2.22857541444779,4.04236481684746,9.07723319965804,8.36946622812766,33.1354270329023,30.8793021276697,3.36093132982564,6.94028559316627,12.3956334014215,18.8394602126848,72.4156126647679,0,0,0,0,0,0
400,42.606153,-4.87863,"A","4","A","1",12.2518877940984,2.61720230173953,3.12340682630071,5.64541475885359,5.80257922642444,29.4404909074167,28.9162534519042,4.07441655168738,4.75624209476696,8.57350679900386,11.2689772773951,57.5893961747575,37.4399489566258,4.77787942472821,5.7428192364833,9.03065465802745,13.094638955298,70.0859412311628
401,42.60655,-4.854261,"A","1",NA,NA,17.2987371431757,0.200325351275267,0.874722724458402,6.05658267726592,8.09238595403694,32.5227538502122,35.3601516233741,0.0888414939213554,1.71151624806409,8.72795835013965,16.3603403059191,62.2488080214183,0,0,0,0,0,0
406,42.578951,-4.889998,"A","1",NA,NA,5.83783569888879,0.196652420642141,2.71758589686763,7.901972436337,8.30675329797,24.9607997507056,15.9658022340331,0.481606056810432,3.80280610602787,7.7079246643659,13.2600695839564,41.2182086451937,0,0,0,0,0,0
409,42.543148,-4.876739,"A","4","A","1",17.6536803279173,3.30821960454743,4.65080635143739,5.82047239230655,7.92423114692385,39.3574098231325,58.7317680897031,3.33570784037161,11.3618698128203,8.4005803280346,22.1521286518583,103.982054722788,88.2989214929411,4.14779576021709,15.7852273135982,10.5061576288426,30.8023084888474,149.540410684446
410,42.543346,-4.864567,"A","4","A","1",41.8398126162595,4.85606614255185,4.78672011428662,10.7863547306866,13.1976172848796,75.4665708886642,40.8898096647676,4.55234163430484,4.51175461970198,8.79727562919484,11.3295096287105,70.0806911766797,84.268793672188,7.50829017713427,7.77452797734246,15.6293500114949,23.5782900033198,138.759251841479
413,42.524946,-4.888369,"A","1",NA,NA,1.53538278705302,0.734942401702432,0.734942401702432,1.01565936511661,0.759999255579238,4.78092621115373,31.3274427719895,8.71690042596258,8.71690042596258,12.0463883045932,10.9851526949688,71.7927846234767,0,0,0,0,0,0
414,42.525344,-4.864031,"A","1",NA,NA,4.45411903193502,1.96030730001323,1.96030730001323,2.70906191172653,2.11981598821875,13.2036115319068,26.0148123576957,7.03560717612424,7.03560717612424,9.72291202842506,9.46810284112545,59.2770415794947,0,0,0,0,0,0
415,42.515945,-4.888098,"A","1",NA,NA,0.492010772863515,0.259779207551764,0.259779207551764,0.359003895273071,0.248667039555033,1.61924012279515,20.5838986790674,6.10551780745993,6.10551780745993,8.4375677953381,7.45746059424049,48.6899626835658,0,0,0,0,0,0
417,42.507342,-4.863496,"A","4","A","1",4.0718830307833,1.78474758450722,1.78474758450722,2.46644579816736,1.83498547926006,11.9428094772251,36.3081911876267,8.83783594563454,8.83556569324937,12.3453770817654,12.5107204369808,78.8376903452568,58.822375831606,10.6056146047753,10.6056146047753,14.6565115459467,17.2817504849374,111.971867072041
419,42.663374,-4.672924,"A","1",NA,NA,0.771027231914415,0,0.426666315178572,1.07226836122497,1.13030766287998,3.40026957119793,3.32069420992617,0,1.3262967756724,2.5921787301272,3.58435628127791,10.8235259970037,0,0,0,0,0,0
420,42.663552,-4.660727,"A","3E","A","1",0,0,0,0,0,0,38.4426149900304,1.40287107258146,6.07833171560637,8.67346203913219,20.2274911481781,74.8247709655285,33.2479857973591,1.45503328420026,4.73753436044594,5.46016221774633,13.8327333146535,58.7334489744051
422,42.66459,-4.587543,"A","1",NA,NA,0.995013941074794,0,0.182932127385551,0.274585248668154,0.778801278454819,2.23133259558332,1.97353672441124,0,0.32663071510161,0.471611110468766,1.47317746452953,4.24495601451114,0,0,0,0,0,0
423,42.664758,-4.575345,"A","1",NA,NA,12.6576368094895,0,2.91517695978435,7.11418650963191,12.4274151855391,35.1144154644449,16.8079281687291,0,2.85901493106907,5.61139705686914,12.5952618983832,37.8736020550505,0,0,0,0,0,0
426,42.65328,-4.745852,"A","3E",NA,NA,0,0,0,0,0,0,13.9315291976649,0.130583670723785,2.59299633048654,4.29222875830801,8.97427791990021,29.9216158770834,0,0,0,0,0,0
428,42.65455,-4.660488,"A","1",NA,NA,30.3072962752646,6.08764789676228,6.84223649236273,10.0293645664302,11.2854650039975,64.5520102348173,48.2286507304707,7.74713972703213,8.84397229222095,12.5362693299889,16.2527520189848,93.6087840986975,0,0,0,0,0,0
429,42.655075,-4.623901,"A","4",NA,NA,42.6780414346011,7.1232005796615,8.79794262839684,13.469866818213,16.5739688194415,88.6430202803139,6.40756003490441,1.86525019986412,2.2757474548268,4.00378212412975,3.55999634392007,18.1123361576451,0,0,0,0,0,0
430,42.655587,-4.587314,"A","1",NA,NA,25.9110256098496,0.143386862069871,5.17849079598532,10.1933918091679,20.78176355254,62.2080586296127,22.3075909164358,0,3.89328633650366,6.46458146516189,15.6234135245679,48.2888722426692,0,0,0,0,0,0
432,42.655923,-4.562922,"A","1",NA,NA,6.18172242602686,2.07725520765497,2.07725520765497,2.87067898178806,2.12775598805139,15.3346678111762,33.6093691775722,7.94143169949262,7.94143169949262,10.9747232699322,9.8282538140681,70.2952096605577,0,0,0,0,0,0
434,42.643716,-4.782178,"A","3E","A","1",0,0,0,0,0,0,36.9056717486978,4.31113538720781,6.56041411104506,10.6051348690608,15.9984903739539,74.3808464899654,48.8755639794602,4.67992700642624,6.68902060891311,10.8100227098412,17.8239798070211,88.8785141116619
435,42.643905,-4.769986,"A","1",NA,NA,55.9471312014589,6.78302810023845,6.66510710197202,15.7412353914149,16.3809987012075,101.517500496292,52.7171304599071,8.11701645538377,8.08029160522347,13.3828237184359,14.4785506116996,96.7758128506498,0,0,0,0,0,0
437,42.644279,-4.7456,"A","1",NA,NA,9.86796204355431,2.49735555818639,3.31690788462093,5.61861904601296,5.72251134437941,27.023355876754,37.5483877314861,6.04714070848492,7.86095627999246,12.1270158841591,15.2690541056055,78.8525547097281,0,0,0,0,0,0
438,42.644464,-4.733407,"A","1",NA,NA,10.9929167254638,1.09707711956601,3.34002387990269,8.16930512649466,9.55202165437998,33.1513445058071,22.6995788294363,1.89469333390419,4.27389262334511,7.8003045330287,12.5977831664084,49.2662524861227,0,0,0,0,0,0
440,42.646585,-4.587085,"A","1",NA,NA,21.3404779753289,2.03196841272017,4.59352096244318,6.91913482233176,11.5728679838829,46.4579701567068,39.80527352996,2.59300872203303,4.60974755550492,10.1099695444012,18.097718633222,75.2157179851211,0,0,0,0,0,0
442,42.634524,-4.794112,NA,NA,"A","1",2.84680998976126,0,0.694268439769784,1.16199023951393,2.59948261932316,7.30255128836813,0,0,0,0,0,0,11.1897015010257,0,2.90928608862325,3.98253574266937,9.35297223891352,27.4344955712318
443,42.634714,-4.781921,"A","1",NA,NA,23.4297016773228,0,5.40040098243295,11.8051680732353,21.3783455966127,62.0136163296038,47.8300468962136,0,6.63652969178014,12.1912689836982,31.2933148109861,97.951160382678,0,0,0,0,0,0
444,42.635463,-4.733158,"A","4","A","1",6.30308805240116,2.31321365110656,2.99342864939385,5.70306839497616,4.3596353865871,21.6724341344648,26.2621701980113,4.19279445250444,6.49018608588366,10.9453229043096,14.0884004470727,61.9788740877817,40.2442494562735,5.55144566900709,7.26734920926061,10.8111442354996,15.2449601992944,79.1191487693351
445,42.63619,-4.684392,"A","4","A","1",16.8889591484345,0,2.98864603492479,2.65579784523186,9.79448850246063,32.3278915310518,1.28809026860183,0,0.146782081667248,0.155230535872901,0.830276801487767,2.42037968762974,3.59740119942576,0,0.618084943463037,0.725662544008097,2.4493714392449,7.39052012614179
446,42.636722,-4.647817,"A","1",NA,NA,26.4998079050764,0.17194234248758,4.49551970081982,10.7126761895682,21.7270713068779,63.6070174448299,22.6246597124996,0.535689633162037,3.0712177468781,6.13978645484003,13.6602439301469,46.0315974775267,0,0,0,0,0,0
447,42.637919,-4.562471,"A","1",NA,NA,6.92462348326124,0.0481282666249696,2.67944966238106,2.24857592521912,6.34374395497696,18.2445212924634,24.6052532599738,0,5.18995458521023,4.7985287846125,16.0511444633528,50.6448810931494,0,0,0,0,0,0
448,42.638084,-4.550278,"A","4","A","1",10.6172252111955,0,3.04779965893693,5.5757077660441,9.93447749005183,29.1752101262283,14.7165524847382,0,3.62322528114244,6.5022879551925,12.1354660087925,36.9775317298656,31.9570406602469,0.00505916009374672,6.61204598553333,8.24409094344066,20.6448994671187,67.4631362164334
449,42.625523,-4.793853,"A","4","A","1",0.798938276552368,0.385684518524536,0.385684518524536,0.5329997184984,0.34550679919584,2.44881383129568,25.4188157390613,7.37230986122117,7.37230986122117,10.1882209214573,8.62495138273284,58.9766077656938,47.4485988789801,9.14988673214609,9.14988673214609,12.644757096248,12.584035429272,90.9771648687923
450,42.626461,-4.732908,"A","1",NA,NA,10.858621899475,0,3.88269600586901,11.6334449452842,14.4638321260644,40.8385949766926,39.5117398627395,0,6.65414250685106,14.2633329384845,30.9643116578536,91.3935269659287,0,0,0,0,0,0
