"Estadillo","CoorX","CoorY","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","HoNFI2","HoNFI3","HoNFI4","HmNFI2","HmNFI3","HmNFI4","DgNFI2","DgNFI3","DgNFI4","DmNFI2","DmNFI3","DmNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","CompositionNFI2","CompositionNFI3","CompositionNFI4","StructureNFI2","StructureNFI3","StructureNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SlendernessNFI2","SlendernessNFI3","SlendernessNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","HartNFI2","HartNFI3","HartNFI4"
252,359878,4733793,91,"04/24/03 00:00:00","2019-06-17T22:00:00Z",60,65,70,14,18,24,10.1075120434163,10.3037560217081,11.7896090303353,8.46428571428571,8.88888888888889,10.1499999960264,0.18539966481708,0.167957418545429,0.179717399686285,0.165642857142857,0.153944444444444,0.1681875,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,51.0996119016818,57.7408877661494,60.3493124995993,0.792563466873946,0.659004893043557,0.799863224875776,30.8344788980194,30.6424116126988,25.665030560234
255,369882,4733786,91,"05/20/03 00:00:00","2019-07-25T22:00:00Z",85,75,75,51,38,32,10.6269171960505,13.5145538644756,17.3341971547594,9.26470588235294,12.6578947368421,16.987499922514,0.212473077879362,0.277949114994662,0.336839063482103,0.20871568627451,0.275026315789474,0.332171875,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.68153185119396,0.675989499747711,0.684631440071809,44.389121142374,46.0243038943642,51.1406931201323,1.0295435439046,0.635566507955894,0.664475576727077,25.8690260840982,32.5090079739126,28.9522648085067
259,353892,4732804,91,"04/25/03 00:00:00","2019-07-07T22:00:00Z",80,90,75,37,51,33,8.26040695032794,12.9805948473658,16.1922377463608,7.25675675675676,11.5294117647059,15.8363635323264,0.15291202646567,0.196081678159393,0.279736049832262,0.149472972972973,0.19006862745098,0.277969696969697,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.692156907750035,0.689969260651625,0.670477648797396,48.5489557906157,60.6592046216537,56.9715465569358,0.781422521577107,1.1224336685527,0.517730217200317,29.3097846486771,18.9281788687958,29.5911162640221
260,369881,4732783,91,"04/21/03 00:00:00","2019-06-13T22:00:00Z",80,80,80,30,34,32,10.4292644697369,13.6883569084195,16.3739680624975,9.95,12.0294117647059,15.5749999582768,0.219098684006393,0.261748855270265,0.310872738230614,0.212733333333333,0.250191176470588,0.2949375,0,0,1,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.675638293535592,0.866126025881653,1.01139086378272,46.7721717329991,48.080879327573,52.807798120879,0.553026830968886,0.665416161395902,0.555263703207234,34.6552352529309,27.0868672452611,28.2933191496522
267,354892,4730794,91,"2004-02-03 00:00","2019-07-16T22:00:00Z",90,70,80,32,24,28,9.69937399638198,13.2780908328937,17.2478559901887,8.90625,12.9375,16.7821429116385,0.17643790958153,0.251674144480517,0.2936828038645,0.172796875,0.248083333333333,0.29,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.444477980209007,0.257318763880987,0.393655849559998,51.541730717063,52.1498152502519,57.8694583159949,0.593980019414422,0.378253908163046,0.497650633399971,30.1656930895458,36.934696095376,28.3216275950894
277,370905,4729765,91,"03/25/03 00:00:00","2019-06-10T22:00:00Z",85,90,90,15,43,26,5.54507034144863,10.7073553026306,14.2126134301626,5.26666666666667,9.43023255813953,13.9153846960801,0.116160305899505,0.175236932631622,0.239038136641898,0.113833333333333,0.170290697674419,0.233807692307692,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.693147180559945,0.975860827327977,1.0765572039242,46.2664714494876,55.3772618641175,59.5163681687915,0.306659860665236,0.782441294443348,0.463621001911593,55.1542214717571,24.5660888069055,29.1961044092543
280,356902,4728782,91,"03/27/03 00:00:00","2019-07-02T22:00:00Z",90,75,80,28,27,32,7.95492965855137,11.8585289394739,15.8170579905828,7.375,11.7037037037037,15.5312499701977,0.154928670223245,0.220428895901032,0.285995820555126,0.153285714285714,0.218944444444444,0.28475,0,0,0,"Mixed","Pure","Pure","Uneven-aged","Even-aged","Uneven-aged",0.66326570603587,0,0,48.1127679403541,53.455129831684,54.5434590700533,0.452321302216407,0.449843955789187,0.477895034913555,37.9227624351214,34.3161881831939,30.7627031043355
281,357857,4728757,91,"2005-12-03 00:00","2019-07-08T22:00:00Z",60,70,70,32,30,30,7,11.3391237868397,14.4019408157828,6.671875,11.1166666666667,13.8300000826518,0.143757282424231,0.212271426087765,0.277652885812484,0.14146875,0.209116666666667,0.275183333333333,0,0,0,"Mixed","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.562333603808796,0,0,47.1614755908991,53.1601179564836,50.2574044551575,0.621475382007869,0.497467016666915,0.462838653973897,35.0302078531602,33.1098054302526,33.5245137750562
283,355888,4727755,91,"03/24/03 00:00:00","2019-07-21T22:00:00Z",90,75,65,47,28,23,14,18.2683882565766,21.6228795866388,12.2659574468085,16.8928571428571,20.1782608861509,0.176184954799984,0.23012946666729,0.285988636137872,0.171851063829787,0.226214285714286,0.281652173913043,0,0,1,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,71.3755107094218,74.6763498579097,71.6424823064943,0.850983776110233,0.453063128603933,0.365873634060922,17.6558696311105,22.97687355111,25.7174922780284
290,367892,4727794,91,"2006-05-03 00:00","2019-03-26T23:00:00Z",65,70,65,9,10,15,6.40985931710274,8.26040695032794,8.43953056920155,5.38888888888889,7.4,7.80666669209798,0.134299106475062,0.168413479270514,0.182681735996423,0.126833333333333,0.161,0.1739,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,42.4879544459045,45.9627329192547,44.8917003570902,0.327023687912138,0.302635592596938,0.419254730699216,58.4360773381031,56.525765552547,50.1757118813327
293,356886,4726774,91,"03/25/03 00:00:00","2019-07-22T22:00:00Z",70,90,90,15,28,43,6.29577471545948,9.8408450569081,14.7893270832502,5.66666666666667,8.76785714285714,12.8604650275652,0.132678558930974,0.188001163560229,0.241113248987295,0.131666666666667,0.184839285714286,0.235779069767442,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",1.01326188414422,0.975330699972335,0.864361348644808,43.0379746835443,47.4350304318423,54.5445574971942,0.301967931142152,0.5415437431799,0.941457885757868,56.0931459277837,34.7594585179882,21.4547532452022
295,358886,4726778,91,"2006-12-03 00:00","2019-08-29T22:00:00Z",85,70,70,45,37,23,11.9147106052613,15.7926446973694,20.1333023024188,10.1,15.3513513513514,19.0565217888874,0.190050124967073,0.254022809680229,0.312844505757427,0.186877777777778,0.252013513513514,0.30945652173913,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,54.0460193828408,60.9147943589469,61.5806113304404,0.759497030812792,0.533988735986262,0.396693763985824,23.33635223082,26.5019147733523,28.5066548573875
297,361863,4726789,91,"2005-06-03 00:00","2019-07-22T22:00:00Z",65,70,70,16,34,45,6.8408450569081,12.1366197723676,17.7341155346253,6.625,11.25,16.9822221967909,0.132465738494903,0.205251244891259,0.261615568259145,0.13121875,0.202029411764706,0.256722222222222,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0.154544784362316,0.162496445924744,50.4882114789236,55.6849614208764,66.1501838438079,0.367669537411166,0.663252308433291,0.910823147602901,48.1774329963889,28.6299582393256,20.2493795673953
298,362873,4726785,91,"2005-06-03 00:00","2019-10-02T22:00:00Z",65,70,55,17,27,19,8.73474176151351,14.0561816657874,16.9102660215588,8.44117647058824,13.1851851851852,16.5210525111148,0.175780653757159,0.22604661924938,0.287913249909906,0.173441176470588,0.222888888888889,0.285710526315789,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,48.6688146515177,59.155865736125,57.8244446368576,0.252979981364534,0.429994130838422,0.286809673622964,51.8064640979515,30.2157302242562,37.3420322719106
301,355872,4725777,91,"03/24/03 00:00:00","2019-08-18T22:00:00Z",90,90,70,31,44,33,7.8408450569081,11.8408450569081,14.9926447764691,7.29032258064516,11.1136363636364,14.178787838329,0.136789985013524,0.168060375379586,0.254070692262344,0.135064516129032,0.165306818181818,0.251318181818182,0,0,0,"Mixed","Mixed","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.595401252137199,0.557286134917413,0.356127535620301,53.9765942202054,67.2303567745927,56.4176763326528,0.451828055140202,0.704463396542468,0.484743595268552,34.5060003185147,22.1639038878048,29.3040136718652
303,357880,4725784,91,"05/22/03 00:00:00","2019-07-21T22:00:00Z",70,60,55,18,24,21,9.02566518881444,11.9244131815784,15.9312000881877,7.22222222222222,10.875,15.0333332788377,0.198354445655022,0.220118528676408,0.316075318781548,0.185972222222222,0.213333333333333,0.306166666666667,0,0,0,"Mixed","Mixed","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.368268454776222,0.193159078454457,0.0792961029117335,38.8349514563107,50.9765625,49.1017962291921,0.349422223032096,0.469418811289769,0.475382686158949,46.2393583590504,35.8314378278493,35.6631871906138
308,363877,4725797,91,"2005-07-03 00:00","2019-07-24T22:00:00Z",90,90,80,19,28,18,9.32709874669496,12.1778467778399,14.9721114463162,7.44736842105263,10.3392857142857,13.2722222540114,0.249085379570519,0.2430040233353,0.325829624872332,0.163421052631579,0.176125,0.255888888888889,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.621278090574115,0.555378307648818,0.690020615678999,45.5716586151369,58.7042482003447,51.8671299548859,1.86149389119774,1.81544049791629,0.736615027177643,27.5057857430752,22.0987739558465,33.6431953437488
309,365914,4725803,91,"05/30/03 00:00:00","2019-07-24T22:00:00Z",60,75,70,4,8,16,7.29577471545948,9.52081390065589,11.0606262157605,7.75,8.4375,9.61874994635581,0.175747332838937,0.167913109970604,0.167882538922307,0.16375,0.15525,0.15228125,0,0,1,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,47.3282442748092,54.3478260869565,63.1643747759873,0.135212561067522,0.262190240926812,0.669364901489601,99.0794892514743,52.5640156297526,28.3136741793085
310,369891,4725818,91,"03/13/03 00:00:00","2019-03-10T23:00:00Z",50,60,60,12,17,22,10.260813708751,11.4344163547751,15.5969266999759,9.79166666666667,9.70588235294118,13.5954546928406,0.220368205132531,0.227404892854392,0.26030390892186,0.201708333333333,0.209264705882353,0.242522727272727,0,1,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,48.5436893203883,46.3808854532677,56.0584768517464,0.319910885477436,0.618532684966007,0.757114989578333,54.9188185228838,36.3477047793866,26.8437866039211
312,371910,4725776,91,"03/13/03 00:00:00","2019-03-10T23:00:00Z",60,60,60,24,24,18,10.0159626124973,12.9757435592073,13.7467290298586,8.97916666666667,11.4791666666667,13.4611110687256,0.164592837278338,0.203261787276081,0.240932649648541,0.1619375,0.198791666666667,0.237916666666667,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.424328806107069,0.578419164522849,0.609988266940672,55.4483468416313,57.7447076084678,56.5791008142582,0.419720936725504,0.413403419464042,0.292784418212067,33.7633638944297,31.53433976735,40.6602408210835
314,379922,4741791,91,"06/16/03 00:00:00","2019-06-19T22:00:00Z",55,65,70,1,2,4,3,4,4.19999980926514,3,3.75,4.17499995231629,0.0825,0.0972175395697711,0.0989264246801632,0.0825,0.097,0.098125,0,0,0,"Pure","Pure","Pure","Even-aged","Even-aged","Even-aged",0,0,0,36.3636363636364,38.659793814433,42.5477702146883,0.0283018863369793,0.0736682848440318,0.151515444744974,305.836706665439,162.191859151284,109.225657843236
317,395892,4739813,91,"03/13/03 00:00:00","2019-03-13T23:00:00Z",80,90,80,34,43,38,6.80062600361802,11.8536776513153,15.4923202826987,6.05882352941176,11.1627906976744,15.7394737444426,0.160250630906347,0.230081709449612,0.285948525456115,0.1555,0.224093023255814,0.281276315789474,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,38.9634953659921,49.813200498132,55.957337539301,0.762059259697963,1.05809942481764,0.790434651315263,39.2195545923677,25.5263166881997,26.9039272483402
323,392897,4737784,91,"03/14/03 00:00:00","2019-04-11T22:00:00Z",80,80,70,49,30,29,16.7841564337378,16.4810016057888,19.7901334403706,12.265306122449,15.8333333333333,18.9724138194117,0.32874813571288,0.444429503221077,0.490538664158579,0.287224489795918,0.4113,0.45801724137931,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.937157712057225,0.690538021049565,0.815830440512787,42.7028563308228,38.4958262419969,41.4229249586252,1.4110482868391,0.693245629334202,0.537449771937751,17.0812322824112,33.5431163631302,31.5773443119343
324,393919,4737785,91,"03/14/03 00:00:00","2019-04-21T22:00:00Z",85,85,75,43,34,33,10.5048512881585,14.0149546603151,16.3067918358021,9.26744186046512,12.5588235294118,15.3575757633556,0.220100479168566,0.294423501999096,0.357758224181775,0.210720930232558,0.283691176470588,0.342439393939394,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",1.05614100289547,0.843401827073425,1.05808159278437,43.9796931905971,44.2693484008087,44.8475731331123,0.763568937524638,0.586725020513133,0.541849096435595,27.9717988095684,31.4607010456558,30.6543466593547
328,391892,4735793,91,"06/19/03 00:00:00","2019-06-24T22:00:00Z",95,90,90,19,31,39,8.45492965855137,10.8859153983567,13.3062235551171,6.73684210526316,8.24193548387097,10.1948717801999,0.114614571499439,0.133573798618664,0.188525010243149,0.110052631578947,0.127016129032258,0.172974358974359,0,1,4,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",1.17680627818209,1.04049180711412,0.885798781406779,61.2147297943568,64.8888888888889,58.9386302146154,0.435117921747453,0.830401330035918,0.793916958954896,29.2648993314646,19.0863169067272,19.8033241636534
329,393907,4735792,91,"03/17/03 00:00:00","2019-04-11T22:00:00Z",60,70,70,1,3,7,4,4.5,6.44112684116708,4,4.5,5.02857143538339,0.079,0.0981860478886893,0.105903594974729,0.079,0.098,0.104428571428571,0,0,0,"Pure","Pure","Pure","Even-aged","Even-aged","Even-aged",0,0,0,50.6329113924051,45.9183673469388,48.1532148395126,0.0263996565300599,0.112274618956522,0.264108480081239,229.377529999079,117.714754178964,56.977327529272
331,377904,4734780,91,"2004-02-03 00:00","2019-06-06T22:00:00Z",75,70,95,16,28,41,7.48231611743423,11.868231515791,17.8201253386616,6.78125,11.25,15.2512194586963,0.175814888448049,0.251976596844117,0.275790858370932,0.1709375,0.248553571428571,0.266780487804878,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0.624725992408103,39.6709323583181,45.2618722609383,57.1676721344441,0.334196325653109,0.506735792116631,0.815648435074692,57.9848307876858,39.6286145077128,20.5036652522737
338,385903,4733807,91,"03/17/03 00:00:00","2019-03-24T23:00:00Z",40,50,50,2,11,24,3.5,7.02253517072431,9.8844756368921,3.5,6.18181818181818,8.45416659116745,0.0952004464275247,0.144398753457223,0.196901387120558,0.09475,0.139636363636364,0.191979166666667,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,36.9393139841689,44.2708333333333,44.0368959713552,0.0558357156610697,0.272426591457288,0.463084350163482,185.365036473337,58.4285509875069,40.8361770765111
345,399933,4732794,91,"03/21/03 00:00:00","2019-04-04T22:00:00Z",70,85,90,5,33,51,5,9.21220659078919,14.2521440005582,4.8,8.25757575757576,13.1784313613293,0.100673233781378,0.174551394706371,0.220699645068435,0.0996,0.170621212121212,0.213549019607843,0,0,1,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,48.1927710843374,48.3971228132493,61.7115048597737,0.152695827319808,0.689451783360505,1.08240071256369,82.0633108568452,32.600328168907,20.3011527433165
352,395886,4729801,91,"03/18/03 00:00:00","2019-05-28T22:00:00Z",65,85,55,3,11,17,8.55555555555556,10.2796057424588,17.8531931307834,10.5,9.13636363636364,15.2235293949352,0.303014988628175,0.223218350092867,0.266161163030752,0.275833333333333,0.186136363636364,0.242058823529412,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.263956795124353,0.692185841086317,0.649349014894485,38.0664652567976,49.0842490842491,62.8918589827212,0.0577636707248001,0.520186417703289,0.424061256250454,145.940090470467,40.7811835907689,27.3140689446431
354,397911,4729768,91,"03/20/03 00:00:00","2019-05-29T22:00:00Z",75,75,85,34,31,42,8.43239448782706,12.5852893947387,17.0474494857206,6.57352941176471,11.4354838709677,15.2642857460749,0.144520759754438,0.216542125083051,0.269777664188936,0.140029411764706,0.21291935483871,0.266333333333333,0,0,3,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.492008628585262,0.59427739142892,0.540701581767019,46.9439193446755,53.7080524202712,57.3127124383286,0.869886491116131,0.547956064045601,0.740205423656577,26.5857225991283,31.0074156445295,23.6776884280953
363,389904,4726785,91,"06/18/03 00:00:00","2019-05-05T22:00:00Z",85,80,99,44,37,51,7,13.1269171960505,16.8240066353218,6.55681818181818,12.1351351351351,16.0803922017415,0.152403229356145,0.210413412248492,0.243889781438657,0.150602272727273,0.20822972972973,0.242137254901961,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.300877451341719,0,0,43.5373123066476,58.2776299565189,66.4102358319555,0.812975275893077,0.769937094121142,0.926675193360095,35.0303061133725,25.1518639288462,20.138345680741
365,391912,4726792,91,"2006-04-03 00:00","2019-04-22T22:00:00Z",65,80,80,17,21,27,7.63661977236758,9.78779340921081,12.511964962555,6.82352941176471,9,11.9925925996568,0.192059159084474,0.251759782521431,0.349914539831064,0.188676470588235,0.247690476190476,0.342666666666667,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,36.1652377240842,36.3356724021917,34.9978383258468,0.274490694814101,0.344379667544329,0.520330204527983,63.7173286996761,55.1510695638093,45.7120178924915
368,376882,4725806,91,"03/18/03 00:00:00","2019-06-09T22:00:00Z",75,80,90,58,29,32,7.06588424210452,9.19765272631355,11.4073552468131,5.39655172413793,8.68965517241379,11.1875,0.146104031193648,0.245574818292329,0.314337783582407,0.137931034482759,0.242155172413793,0.311671875,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,39.125,35.8846564613742,35.8951220734947,1.41303520600166,0.544079425072461,0.605275352743679,24.3704944147217,45.7699354750051,42.6545372192466
371,409896,4741812,91,"05/28/03 00:00:00","2019-05-06T22:00:00Z",80,90,80,6,44,45,4,9.63661977236758,16.2611897505492,3.83333333333333,7.95454545454545,13.1577777968513,0.0907225624270685,0.169214394670301,0.219937756346351,0.0903333333333333,0.161681818181818,0.2047,0,0,1,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.450554186265836,0.621412321629504,0.621795719118675,42.4354243542435,49.1987630025302,64.2783478107048,0.157989390419901,1.05451107138834,1.01097620124259,93.6417586951441,23.2440658123856,15.3720574499686
382,345937,4724840,91,"2006-02-03 00:00","2019-05-20T22:00:00Z",70,90,70,21,29,37,10.7957747154595,14.2732395447352,17.041063839683,9.57142857142857,12.1034482758621,13.3945945018047,0.160008853921692,0.202472837684466,0.199985033223773,0.155571428571429,0.192706896551724,0.184189189189189,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.853232564730753,0.809292479250662,0.400305594574289,61.524334251607,62.8075512212579,72.7219364001133,0.416526671358754,0.604901408767202,0.928592867186425,31.0330273554212,21.9408518038673,15.4004050726952
384,345955,4723788,91,"2006-02-03 00:00","2019-05-21T22:00:00Z",70,70,70,16,18,23,7.15915494309189,11.3183098861838,14.8882000903847,6.46875,10.5277777777778,14.2782607285873,0.120570194803691,0.187638208321819,0.262075163463362,0.11896875,0.184694444444444,0.259260869565217,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.66326570603587,0.686118926179174,0.661563238157982,54.3735224586288,57.0010527898932,55.0729493136856,0.336052534900711,0.315979152737609,0.391473243572752,42.1380609900669,39.450446794535,34.9384776274284
386,345918,4722804,91,"2006-04-03 00:00","2019-04-21T22:00:00Z",80,70,70,2,35,26,4.8408450569081,9.04820035953875,13.1463223486847,4.75,8.4,12.4499999926641,0.118364901892411,0.147294651246114,0.20921621131481,0.1145,0.144428571428571,0.205730769230769,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0.109562564044969,0.0922160573371918,41.4847161572052,58.160237388724,60.5159842604721,0.0407743205484968,0.505733951356873,0.484558717450541,169.525359662401,30.7683853224041,28.4920720034939
398,347903,4719775,91,"2006-06-03 00:00","2019-05-23T22:00:00Z",85,90,80,20,49,30,6.1591549430919,11.1414710605261,15.2561816099699,5.75,10.265306122449,14.4499999364217,0.122858149912816,0.173892985505923,0.239821704605734,0.12085,0.171071428571429,0.236366666666667,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.65438955857297,0.690264544287864,0.692247002247875,47.5796441870087,60.005964807635,61.1338313485618,0.413364091814705,0.804557480464661,0.48392331584878,43.457525563463,23.3439175362583,28.0910106078858
402,344928,4717802,91,"04/14/03 00:00:00","2019-05-28T22:00:00Z",70,85,95,9,33,35,5.1591549430919,9.13661977236758,13.7063849063804,4.62222222222222,8.72727272727273,13.2085714612688,0.106762977353263,0.16246967082934,0.235015561794776,0.105222222222222,0.16,0.232542857142857,0,0,0,"Pure","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0,0.691124366039245,0.653418194793702,43.9281942977825,54.5454545454545,56.800589893649,0.20731916100108,0.558018434086001,0.585779691441635,64.9377313825952,32.3915471645325,28.3999296544986
404,344906,4716775,91,"04/15/03 00:00:00","2019-05-28T22:00:00Z",75,70,70,25,44,31,7.32629119243246,10.7732395447352,15.3170579905828,6.66,9.73863636363636,14.4096774747295,0.17394197308298,0.229503045137255,0.304978687779982,0.17058,0.224181818181818,0.302,0,1,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,39.04326415758,43.4407948094079,47.7141638236075,0.559074401298809,0.990155590950264,0.64821655636639,45.3941269766187,28.9753584834164,31.6435335476994
407,344905,4714759,91,"04/28/03 00:00:00","2019-03-11T23:00:00Z",70,70,70,23,45,30,6.97746482927569,12.0048512881586,16.3102661797584,6.28260869565217,11.1222222222222,15.3066666285197,0.148564398274898,0.206435690820276,0.280093778938412,0.14554347826087,0.202411111111111,0.276483333333333,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.691761544697554,0.656284722469061,0.688503499833388,43.1665421956684,54.9486743152001,55.3619867207898,0.463159991742291,0.74499447284947,0.535022090323853,42.6626485911224,25.8370611552336,29.0487368828886
411,345899,4710808,91,"05/21/03 00:00:00","2019-03-17T23:00:00Z",60,50,60,9,9,9,6.93724577598561,10.4805948473658,13.3383951609883,6.61111111111111,10.1111111111111,13.5333332485623,0.211435569382259,0.307418778794588,0.381629874500295,0.207888888888889,0.304055555555556,0.378611111111111,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.693012527818772,0.686961576597323,0.668118198220058,31.8011758417958,33.2541567695962,35.7446806271638,0.153774879084912,0.170368977518002,0.206330226580551,101.607763264702,87.5423658041147,74.2699207223661
412,346899,4710829,91,"2006-02-03 00:00","2019-03-17T23:00:00Z",60,70,70,2,20,32,4.6591549430919,8.3938967046054,11.9970893601716,4.75,7.825,10.6625000238419,0.120260134708057,0.180375129937583,0.240749675493032,0.1185,0.177075,0.2379375,0,0,0,"Mixed","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0.500402423538188,0.279640778720701,0.321255964556256,40.084388185654,44.1903148383453,44.8121881748016,0.0398015835771911,0.477837012907904,0.585315226045455,176.136232721573,43.8195252486034,34.8864067876878
418,356864,4724825,91,"2006-12-03 00:00","2019-08-18T22:00:00Z",40,70,60,10,44,29,5.31830988618379,10.1816901138162,14.4810015518219,4.65,8.98863636363636,13.5275862463589,0.101629720062588,0.170378739203949,0.248538087693783,0.0996,0.167147727272727,0.245568965517241,0,0,0,"Mixed","Mixed","Pure","Even-aged","Uneven-aged","Uneven-aged",0.522072335200825,0.497161512342517,0.207198284095683,46.6867469879518,53.7765993609355,55.0867094213872,0.276029838350066,0.818508329721366,0.535556684386041,56.7234542712617,26.0736109449408,30.9362815834974
424,371876,4724791,91,"04/25/03 00:00:00","2019-03-12T23:00:00Z",50,70,70,8,12,22,7.43239448782706,9.76525823848649,12.1517371937201,6.625,8.96666666666667,10.9545454762199,0.149174813557785,0.200503428898361,0.244477945649686,0.148125,0.196166666666667,0.239386363636364,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0.261764482909016,44.7257383966245,45.7094307561597,45.7609418924973,0.157863053063758,0.29476849150239,0.428555264732721,74.4416110842559,52.5681398045269,40.8473852688522
431,370880,4723808,91,"2006-12-03 00:00","2019-03-12T23:00:00Z",60,70,70,12,25,33,9.58841941282883,11.4292644697369,14.912206669889,8.625,10.42,14.0484847733469,0.17417914628336,0.234663141545493,0.270803686022987,0.171166666666667,0.23126,0.267636363636364,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,50.3894839337877,45.0575110265502,52.490941748239,0.210616372819848,0.478420990662456,0.610387733154156,56.5718593224845,39.9993325656615,30.4477078899689
436,355869,4722843,91,"05/29/03 00:00:00","2019-03-25T23:00:00Z",40,80,80,39,32,32,11.0402190532901,13.6414710605261,16.1488264189743,10.3846153846154,13.078125,15.3343749940395,0.169009311683994,0.212870155552628,0.265791418456277,0.165679487179487,0.2098125,0.26296875,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,62.6789445175269,62.3324396782842,58.3125371134005,0.677284416046487,0.529936678769583,0.507861060576034,24.2729668530137,26.7255545104395,27.5593204062309
439,364896,4722817,91,"2006-11-03 00:00","2019-07-11T22:00:00Z",80,80,50,50,62,27,12.5561816657874,14.061032953946,18.6259507620581,11.42,12.5806451612903,17.1592592663235,0.191214565344798,0.226454981996351,0.309267743285712,0.18476,0.21983064516129,0.302111111111111,0,2,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.559937687710085,0.54315970714623,0.278111123842897,61.8099155661399,57.2288051652665,56.797842367382,0.794631889247004,1.07871949616524,0.463555592301286,20.9252376040698,18.273919017233,27.8181493764681
452,360862,4720787,91,"05/20/03 00:00:00","2019-04-09T22:00:00Z",70,65,65,32,25,24,10.5,13.2974959855279,17.7298319436924,10.125,13.5,17.4791666666667,0.213688916710718,0.263017413872162,0.340602606297525,0.21175,0.26084,0.3374375,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.157286715722739,0,0,47.8158205430933,51.7558656647753,51.7997159967895,0.507330647285022,0.375351885334514,0.461802275438684,35.5093473372915,38.6043466632385,32.1206371801284
