"ID","Estadillo","Especie","CD","CoorX","CoorY","N_IFN2","AB_IFN2","VCC_IFN2","N_IFN3","AB_IFN3","VCC_IFN3","N_IFN4","AB_IFN4","VCC_IFN4","EspecieN"
"197",172,43,25,375895,4747785,0,0,0,28.2942,1.30694,7.81183,70.7355900108615,3.36080833333333,21.7499024564899,"Q. pyrenaica"
"198",172,43,30,375895,4747785,0,0,0,0,0,0,28.2942360043446,1.80823611111111,11.222693145009,"Q. pyrenaica"
"199",173,42,25,376880,4747795,14.14,0.7196635,3.5351627,0,0,0,0,0,0,"Q. petraea"
"200",173,42,30,376880,4747795,0,0,0,14.1471,0.905669,5.03758,0,0,0,"Q. petraea"
"201",173,42,35,376880,4747795,0,0,0,0,0,0,14.1471180021723,1.19537777777778,6.92122517777915,"Q. petraea"
"202",173,42,50,376880,4747795,0,0,0,0,0,0,5.09296248078203,0.906304,4.93263821072075,"Q. petraea"
"203",173,43,10,376880,4747795,0,0,0,127.324,0.6561,1.17367,1145.91655817596,8.7489,22.0002937105335,"Q. pyrenaica"
"204",173,43,15,376880,4747795,0,0,0,95.493,1.46004,5.08608,63.6620310097753,1.27103125,4.18394012617386,"Q. pyrenaica"
"205",173,43,20,376880,4747795,0,0,0,0,0,0,31.8310155048877,1.0816,4.14055333434022,"Q. pyrenaica"
"206",174,43,10,379899,4747817,0,0,0,127.324,0.81,1.63757,381.972186058652,2.75285,5.74853587677877,"Q. pyrenaica"
"207",174,43,15,379899,4747817,0,0,0,31.831,0.3969,1.03261,190.986093029326,3.2786,11.4729243114399,"Q. pyrenaica"
"208",174,43,25,379899,4747817,70.73,3.5752255,11.513103,28.2942,1.43088,4.47947,14.1471180021723,0.807002777777778,2.45038193700807,"Q. pyrenaica"
"209",174,43,30,379899,4747817,0,0,0,42.4414,2.81636,9.43885,42.4413540065169,2.91271388888889,9.11789565074942,"Q. pyrenaica"
"210",174,43,35,379899,4747817,0,0,0,0,0,0,14.1471180021723,1.19537777777778,3.3681338124776,"Q. pyrenaica"
"211",174,43,45,379899,4747817,5.09,0.8987112,4.0593629,0,0,0,5.09296248078203,0.872356,1.99955844122299,"Q. pyrenaica"
"212",174,43,50,379899,4747817,0,0,0,5.09296,1.03429,4.63618,0,0,0,"Q. pyrenaica"
"213",174,43,55,379899,4747817,0,0,0,0,0,0,5.09296248078203,1.301881,2.9471566253061,"Q. pyrenaica"
"214",174,43,70,379899,4747817,5.09,2.2982748,3.3833904,5.09296,2.31648,3.89313,5.09296248078203,3.175524,4.89820661952866,"Q. pyrenaica"
"215",175,43,25,381914,4747807,14.14,0.6032054,1.6248593,14.1471,0.786178,2.09439,14.1471180021723,0.565002777777778,1.82749642092801,"Q. pyrenaica"
"216",175,43,30,381914,4747807,0,0,0,0,0,0,14.1471180021723,0.966944444444444,2.44314818278699,"Q. pyrenaica"
"217",181,43,15,398898,4746779,95.49,1.6893284,6.7995217,63.662,0.922106,3.97742,159.155077524438,2.64689375,11.8054372154782,"Q. pyrenaica"
"218",181,43,20,398898,4746779,63.66,2.1760594,9.8323508,95.493,2.72726,13.1223,31.8310155048877,1.06605625,5.23499660067956,"Q. pyrenaica"
"219",181,43,25,398898,4746779,127.32,5.9193962,27.7656392,84.8827,4.44199,21.0963,113.176944017378,5.35522777777778,26.2939391380966,"Q. pyrenaica"
"220",181,43,30,398898,4746779,28.29,2.0037386,9.6838167,84.8827,5.61467,28.5769,99.029826015206,7.15400833333333,42.4771882717473,"Q. pyrenaica"
"221",181,43,35,398898,4746779,0,0,0,14.1471,1.34947,6.93716,14.1471180021723,1.265625,3.6343228556733,"Q. pyrenaica"
"222",181,43,40,398898,4746779,0,0,0,0,0,0,14.1471180021723,1.65551111111111,8.56784077863811,"Q. pyrenaica"
"223",184,43,10,377874,4745777,381.97,2.5790367,9.2177228,636.62,4.09015,10.8358,1145.91655817596,8.84025,28.7961578350389,"Q. pyrenaica"
"224",184,43,15,377874,4745777,31.83,0.6006223,1.7699309,190.986,3.00486,11.8192,222.817108534214,3.8827375,17.6031657639715,"Q. pyrenaica"
"225",184,43,20,377874,4745777,0,0,0,31.831,0.8464,3.64948,95.493046514663,2.9153875,12.4218649744223,"Q. pyrenaica"
"226",190,43,10,381869,4743777,1782.53,11.7209254,37.3940274,0,0,0,0,0,0,"Q. pyrenaica"
"227",190,43,15,381869,4743777,95.49,1.4047656,5.5508075,0,0,0,0,0,0,"Q. pyrenaica"
"228",190,43,20,381869,4743777,31.83,0.8326543,2.9868205,0,0,0,0,0,0,"Q. pyrenaica"
"229",190,43,25,381869,4743777,14.14,0.7773295,2.0774657,0,0,0,0,0,0,"Q. pyrenaica"
"230",190,43,30,381869,4743777,14.14,1.0781273,2.6991542,0,0,0,0,0,0,"Q. pyrenaica"
"231",190,44,10,381869,4743777,0,0,0,1909.86,13.7674,61.6143,891.268434136855,7.689175,32.2306848519371,"Q. faginea"
"232",190,44,15,381869,4743777,0,0,0,254.648,4.04677,13.9095,541.12726358309,8.9507875,30.2861503105085,"Q. faginea"
"233",190,44,20,381869,4743777,0,0,0,63.662,1.69906,4.86896,95.493046514663,2.9345625,7.9118251936657,"Q. faginea"
"234",190,44,25,381869,4743777,0,0,0,14.1471,0.783225,1.61806,0,0,0,"Q. faginea"
"235",190,44,30,381869,4743777,0,0,0,0,0,0,14.1471180021723,1.12713611111111,2.02986460375896,"Q. faginea"
"236",190,44,35,381869,4743777,0,0,0,14.1471,1.2769,2.21036,14.1471180021723,1.31866944444444,2.25913111267101,"Q. faginea"
"237",193,42,10,345924,4743793,509.29,4.2990693,12.8436684,127.324,1.47622,5.4782,0,0,0,"Q. petraea"
"238",193,42,15,345924,4743793,95.49,1.8594078,8.2939362,31.831,0.442225,1.81664,63.6620310097753,0.96625,4.01681839922915,"Q. petraea"
"239",193,42,20,345924,4743793,63.66,2.0522114,10.725484,95.493,3.04436,15.4283,63.6620310097753,2.1945625,11.5486343890532,"Q. petraea"
"240",193,42,25,345924,4743793,42.44,2.1003711,11.2154119,14.1471,0.716844,3.66911,14.1471180021723,0.711211111111111,3.61491169778138,"Q. petraea"
"241",193,42,30,345924,4743793,0,0,0,42.4414,2.99035,16.4252,14.1471180021723,0.861802777777778,4.78952558271308,"Q. petraea"
"242",193,42,35,345924,4743793,0,0,0,0,0,0,42.4413540065169,4.14793888888889,26.4078095784019,"Q. petraea"
"243",193,42,45,345924,4743793,0,0,0,0,0,0,5.09296248078203,0.784996,4.85020602957709,"Q. petraea"
"244",193,43,10,345924,4743793,254.64,1.943639,8.9702049,0,0,0,0,0,0,"Q. pyrenaica"
"245",193,43,15,345924,4743793,954.93,17.2870595,81.1111494,350.141,7.34641,35.0481,127.324062019551,2.5886125,10.1385788819406,"Q. pyrenaica"
"246",193,43,20,345924,4743793,318.31,8.8915442,41.8619603,509.296,15.3327,78.3751,541.12726358309,16.37990625,85.8869049818039,"Q. pyrenaica"
"247",193,43,25,345924,4743793,28.29,1.3730611,6.8943706,84.8827,3.89806,18.7498,226.353888034757,10.71485,60.1055342839411,"Q. pyrenaica"
"248",193,43,30,345924,4743793,0,0,0,14.1471,0.944136,4.79922,56.5884720086892,3.91123888888889,21.4578542197103,"Q. pyrenaica"
"249",193,43,35,345924,4743793,0,0,0,0,0,0,14.1471180021723,1.380625,8.62250246715841,"Q. pyrenaica"
"250",193,43,50,345924,4743793,0,0,0,0,0,0,5.09296248078203,0.942841,2.10732726780498,"Q. pyrenaica"
"251",193,43,65,345924,4743793,5.09,1.7849106,3.229594,0,0,0,0,0,0,"Q. pyrenaica"
"252",193,71,10,345924,4743793,381.97,3.1288727,21.4923803,0,0,0,0,0,0,"Fagus sylvatica"
"253",193,71,15,345924,4743793,31.83,0.4095981,2.9707585,31.831,0.573806,2.46246,0,0,0,"Fagus sylvatica"
"254",193,71,20,345924,4743793,0,0,0,31.831,0.907256,3.93901,31.8310155048877,0.912025,4.9390439809131,"Fagus sylvatica"
"255",193,71,25,345924,4743793,0,0,0,0,0,0,14.1471180021723,0.653402777777778,3.4917363674347,"Fagus sylvatica"
"256",193,71,50,345924,4743793,0,0,0,0,0,0,5.09296248078203,1.067089,6.14693689859747,"Fagus sylvatica"
"257",194,42,15,346920,4743814,63.66,0.9513776,5.680105,31.831,0.735306,4.98397,0,0,0,"Q. petraea"
"258",194,42,20,346920,4743814,0,0,0,31.831,0.897756,5.14582,0,0,0,"Q. petraea"
"259",194,42,25,346920,4743814,0,0,0,0,0,0,28.2942360043446,1.24538888888889,8.89502025493256,"Q. petraea"
"260",194,42,40,346920,4743814,56.58,7.0558827,44.0747125,14.1471,1.72484,11.041,14.1471180021723,1.96466944444444,14.6203289110856,"Q. petraea"
"261",194,42,45,346920,4743814,30.55,4.6976838,28.6479834,25.4648,3.99467,25.0267,30.5577748846922,4.900592,32.2792527432331,"Q. petraea"
"262",194,42,50,346920,4743814,5.09,1.010033,5.2147721,25.4648,4.80412,29.9623,30.5577748846922,5.999495,39.278534102698,"Q. petraea"
"263",194,42,55,346920,4743814,5.09,1.2078105,7.5108823,0,0,0,15.2788874423461,3.37951,25.1992146111284,"Q. petraea"
"264",194,42,60,346920,4743814,5.09,1.5153732,8.1714776,5.09296,1.41134,9.53063,5.09296248078203,1.473796,9.89795371836553,"Q. petraea"
"265",194,42,65,346920,4743814,0,0,0,5.09296,1.59264,8.79155,0,0,0,"Q. petraea"
"266",194,42,70,346920,4743814,0,0,0,0,0,0,5.09296248078203,1.855044,11.1608696377275,"Q. petraea"
"267",194,43,35,346920,4743814,56.58,5.3838643,33.4046829,28.2942,2.78394,18.0703,14.1471180021723,1.43600277777778,9.24127136681968,"Q. pyrenaica"
"268",194,43,40,346920,4743814,0,0,0,28.2942,3.87823,24.6637,14.1471180021723,1.64266944444444,11.3802852132483,"Q. pyrenaica"
"269",194,43,45,346920,4743814,5.09,0.7603899,4.7053895,5.09296,0.769129,4.64673,5.09296248078203,0.868624,5.18849087037237,"Q. pyrenaica"
"270",194,43,50,346920,4743814,0,0,0,5.09296,0.912025,5.97025,0,0,0,"Q. pyrenaica"
"271",194,71,10,346920,4743814,254.64,1.4262197,5.6476597,254.648,2.31972,11.1475,127.324062019551,1.221025,8.04859895242501,"Fagus sylvatica"
"272",194,71,15,346920,4743814,31.83,0.6083986,3.0534841,0,0,0,31.8310155048877,0.43890625,2.64497662078042,"Fagus sylvatica"
"273",194,71,20,346920,4743814,63.66,2.2121972,13.6328098,63.662,1.82741,10.2505,63.6620310097753,2.091625,13.7961189337179,"Fagus sylvatica"
"274",194,71,25,346920,4743814,42.44,1.9127437,10.1970911,56.5885,2.85696,16.4235,28.2942360043446,1.41411388888889,8.52294232176756,"Fagus sylvatica"
"275",194,71,30,346920,4743814,0,0,0,0,0,0,28.2942360043446,1.84281388888889,12.1063892650402,"Fagus sylvatica"
"276",200,21,10,345856,4735793,127.32,1.243217,3.0103085,0,0,0,0,0,0,"P. sylvestris"
"277",200,21,15,345856,4735793,541.12,10.0815557,39.9140495,127.324,1.95234,10.4045,0,0,0,"P. sylvestris"
"278",200,21,20,345856,4735793,318.31,9.5618732,41.5874561,477.465,13.9047,74.2721,31.8310155048877,1.11830625,7.02741508286136,"P. sylvestris"
"279",200,21,25,345856,4735793,0,0,0,353.678,16.8794,94.7394,155.618298023895,8.00008888888889,52.4333867673127,"P. sylvestris"
"280",200,21,30,345856,4735793,0,0,0,28.2942,1.7712,9.51118,198.059652030412,13.7994166666667,90.4675292121153,"P. sylvestris"
"281",200,21,35,345856,4735793,0,0,0,0,0,0,56.5884720086892,5.019425,34.3899865060325,"P. sylvestris"
"282",203,21,10,346995,4734838,254.64,2.9072398,18.1393409,0,0,0,0,0,0,"P. sylvestris"
"283",203,21,15,346995,4734838,923.09,17.3782585,104.1768596,190.986,3.79139,24.6266,0,0,0,"P. sylvestris"
"284",203,21,20,346995,4734838,732.11,23.1493207,140.6500608,381.972,12.7993,83.6667,31.8310155048877,0.90725625,6.91371055424673,"P. sylvestris"
"285",203,21,25,346995,4734838,84.88,3.6667863,23.4730787,353.678,16.788,112.812,268.795242041273,13.4609138888889,97.8883540782946,"P. sylvestris"
"286",203,21,30,346995,4734838,0,0,0,42.4414,2.79819,19.3971,226.353888034757,14.8906083333333,111.07715297768,"P. sylvestris"
"287",203,21,35,346995,4734838,0,0,0,0,0,0,84.8827080130337,8.05040277777778,60.6992223036662,"P. sylvestris"
"288",205,21,10,345868,4733795,127.32,1.060889,2.6724925,0,0,0,0,0,0,"P. sylvestris"
"289",205,21,15,345868,4733795,923.09,15.2771356,73.7618839,254.648,5.62085,34.7274,0,0,0,"P. sylvestris"
"290",205,21,20,345868,4733795,445.63,12.5349045,62.2864424,477.465,14.5835,90.7361,381.972186058652,13.19993125,95.4421933389629,"P. sylvestris"
"291",205,21,25,345868,4733795,14.14,0.5675054,2.7816015,282.942,12.7733,79.39,169.765416026067,8.03037222222222,58.2579448512458,"P. sylvestris"
"292",205,21,30,345868,4733795,0,0,0,14.1471,0.868003,5.53824,198.059652030412,12.8160222222222,93.3566382836893,"P. sylvestris"
"293",205,21,35,345868,4733795,0,0,0,0,0,0,28.2942360043446,2.38361111111111,16.9662656880614,"P. sylvestris"
"294",205,25,20,345868,4733795,0,0,0,31.831,0.975156,6.88162,0,0,0,"P. nigra"
"295",211,21,15,346963,4729817,159.15,2.8853623,11.1086943,0,0,0,0,0,0,"P. sylvestris"
"296",211,21,20,346963,4729817,95.49,3.2373209,13.4890419,31.831,1.24881,6.60943,0,0,0,"P. sylvestris"
"297",211,21,25,346963,4729817,113.17,4.9829072,21.4747131,141.471,7.02219,39.7802,14.1471180021723,0.733877777777778,4.71608689532767,"P. sylvestris"
"298",211,21,30,346963,4729817,0,0,0,127.324,8.75595,47.8056,99.029826015206,7.22611111111111,47.8388427923303,"P. sylvestris"
"299",211,21,35,346963,4729817,0,0,0,56.5885,5.10028,26.9092,84.8827080130337,7.72361944444444,51.7911692776631,"P. sylvestris"
"300",211,21,40,346963,4729817,0,0,0,0,0,0,42.4413540065169,5.100275,32.3077315129688,"P. sylvestris"
"301",211,21,45,346963,4729817,0,0,0,0,0,0,25.4648124039101,3.825567,24.2164047065403,"P. sylvestris"
"302",213,21,10,345887,4728809,381.97,3.0878234,8.6937081,0,0,0,0,0,0,"P. sylvestris"
"303",213,21,15,345887,4728809,159.15,2.7941219,11.6224275,222.817,4.16668,23.3429,0,0,0,"P. sylvestris"
"304",213,21,20,345887,4728809,95.49,3.1320207,14.1416538,95.493,2.68751,16.7115,63.6620310097753,2.053925,14.1848235294467,"P. sylvestris"
"305",213,21,25,345887,4728809,28.29,1.225215,5.7618099,84.8827,3.83595,21.6429,99.029826015206,4.82983611111111,31.6203239729273,"P. sylvestris"
"306",213,21,30,345887,4728809,0,0,0,42.4414,2.81375,15.8372,56.5884720086892,4.17268333333333,25.9382850013608,"P. sylvestris"
"307",213,21,40,345887,4728809,0,0,0,0,0,0,14.1471180021723,1.57921111111111,11.0597948203053,"P. sylvestris"
"308",213,25,10,345887,4728809,509.29,4.5321105,10.2378045,0,0,0,0,0,0,"P. nigra"
"309",213,25,15,345887,4728809,63.66,1.1115799,3.451744,95.493,1.75021,6.7061,0,0,0,"P. nigra"
"310",213,25,20,345887,4728809,31.83,0.7876549,2.780371,63.662,2.02505,10.4107,31.8310155048877,1.18265625,7.60708876362997,"P. nigra"
"311",213,25,25,345887,4728809,0,0,0,14.1471,0.664225,3.90112,0,0,0,"P. nigra"
"312",213,25,30,345887,4728809,0,0,0,14.1471,0.983403,5.54414,28.2942360043446,2.06096944444444,14.2258720221014,"P. nigra"
"313",213,25,35,345887,4728809,0,0,0,0,0,0,14.1471180021723,1.1881,8.47590473775057,"P. nigra"
"314",213,25,40,345887,4728809,0,0,0,0,0,0,14.1471180021723,1.76446944444444,12.994064433484,"P. nigra"
"315",213,26,20,345887,4728809,31.83,0.8742224,2.8202425,0,0,0,0,0,0,"P. pinaster"
"316",213,26,25,345887,4728809,14.14,0.7568942,2.8888527,0,0,0,0,0,0,"P. pinaster"
"317",213,26,30,345887,4728809,0,0,0,14.1471,0.858711,3.77207,0,0,0,"P. pinaster"
"318",213,26,40,345887,4728809,0,0,0,14.1471,1.88147,9.98492,0,0,0,"P. pinaster"
"319",213,43,10,345887,4728809,127.32,0.7656246,3.714805,127.324,0.731025,1.35092,0,0,0,"Q. pyrenaica"
"320",213,43,15,345887,4728809,0,0,0,0,0,0,31.8310155048877,0.570025,1.77407443324785,"Q. pyrenaica"
"321",215,21,10,347873,4728789,381.97,3.2863088,7.8971055,0,0,0,0,0,0,"P. sylvestris"
"322",215,21,15,347873,4728789,127.32,2.3564298,9.6840724,63.662,1.26236,6.68173,0,0,0,"P. sylvestris"
"323",215,21,20,347873,4728789,63.66,1.9068296,7.8356335,127.324,3.94621,20.6953,0,0,0,"P. sylvestris"
"324",215,21,25,347873,4728789,42.44,2.0244003,8.6247864,141.471,7.09934,39.4627,28.2942360043446,1.37227777777778,8.48932939169741,"P. sylvestris"
"325",215,21,30,347873,4728789,0,0,0,56.5885,4.01298,22.3555,56.5884720086892,4.08161666666667,26.8134393335916,"P. sylvestris"
"326",215,21,35,347873,4728789,0,0,0,0,0,0,42.4413540065169,4.08769166666667,25.6461142645367,"P. sylvestris"
"327",215,21,40,347873,4728789,0,0,0,0,0,0,14.1471180021723,1.625625,10.7648102327786,"P. sylvestris"
"328",215,25,10,347873,4728789,381.97,2.0488086,4.2349235,0,0,0,0,0,0,"P. nigra"
"329",215,25,15,347873,4728789,190.98,3.5191748,13.7102483,95.493,1.80269,9.94128,0,0,0,"P. nigra"
"330",215,25,20,347873,4728789,31.83,0.8326543,3.7981385,127.324,4.18582,23.4607,0,0,0,"P. nigra"
"331",215,25,25,347873,4728789,0,0,0,42.4414,2.00763,12.4552,28.2942360043446,1.541525,11.5580287723291,"P. nigra"
"332",215,25,30,347873,4728789,0,0,0,14.1471,0.861803,5.68092,14.1471180021723,0.8649,5.86073946089285,"P. nigra"
"333",215,25,35,347873,4728789,0,0,0,0,0,0,14.1471180021723,1.177225,9.45455290928483,"P. nigra"
"334",215,26,10,347873,4728789,127.32,0.8280898,2.6840153,0,0,0,0,0,0,"P. pinaster"
"335",215,26,20,347873,4728789,31.83,1.1935542,4.7932902,0,0,0,0,0,0,"P. pinaster"
"336",215,26,25,347873,4728789,14.14,0.5775951,2.6496651,0,0,0,0,0,0,"P. pinaster"
"337",215,26,30,347873,4728789,14.14,0.8648924,4.2846198,0,0,0,0,0,0,"P. pinaster"
"338",215,26,35,347873,4728789,0,0,0,14.1471,1.45604,9.03237,0,0,0,"P. pinaster"
"339",215,26,45,347873,4728789,0,0,0,0,0,0,5.09296248078203,0.793881,5.57647111750441,"P. pinaster"
"340",217,21,15,346936,4727784,222.81,4.2366074,14.0903168,63.662,1.20932,5.64911,0,0,0,"P. sylvestris"
"341",217,21,20,346936,4727784,0,0,0,222.817,6.97341,30.563,95.493046514663,3.5020625,18.8174785026677,"P. sylvestris"
"342",217,21,25,346936,4727784,0,0,0,28.2942,1.2827,5.61475,113.176944017378,5.33733888888889,29.5251592479825,"P. sylvestris"
"343",217,21,30,346936,4727784,0,0,0,0,0,0,42.4413540065169,2.53001388888889,12.9078027544359,"P. sylvestris"
"344",217,25,10,346936,4727784,254.64,1.6138189,3.4580434,381.972,3.03572,7.74581,0,0,0,"P. nigra"
"345",217,25,15,346936,4727784,31.83,0.4160248,1.3973204,31.831,0.472656,2.08341,63.6620310097753,0.96685625,5.83995976883305,"P. nigra"
"346",217,25,20,346936,4727784,0,0,0,31.831,0.819025,4.06625,63.6620310097753,2.11563125,12.6334178004006,"P. nigra"
"347",217,25,25,346936,4727784,0,0,0,0,0,0,28.2942360043446,1.23718055555556,7.45023194470804,"P. nigra"
"348",217,26,15,346936,4727784,95.49,1.6518283,5.4031849,0,0,0,0,0,0,"P. pinaster"
"349",217,26,20,346936,4727784,0,0,0,31.831,0.7921,3.93552,0,0,0,"P. pinaster"
"350",217,26,25,346936,4727784,155.61,7.7495313,33.1938912,0,0,0,14.1471180021723,0.642669444444444,3.76977671773322,"P. pinaster"
"351",217,26,30,346936,4727784,0,0,0,14.1471,1.15563,6.14263,0,0,0,"P. pinaster"
"352",217,26,35,346936,4727784,0,0,0,42.4414,3.9816,19.7396,0,0,0,"P. pinaster"
"353",217,26,40,346936,4727784,0,0,0,0,0,0,56.5884720086892,7.23440833333333,42.1958235864422,"P. pinaster"
"354",217,26,45,346936,4727784,0,0,0,0,0,0,10.1859249615641,1.536589,10.3776834237521,"P. pinaster"
"355",217,43,15,346936,4727784,0,0,0,0,0,0,31.8310155048877,0.416025,1.22405978544413,"Q. pyrenaica"
"356",219,21,10,344871,4726777,1018.59,9.2995794,22.0149307,0,0,0,0,0,0,"P. sylvestris"
"357",219,21,15,344871,4726777,636.62,10.3076863,36.8071211,318.31,5.64501,24.3142,0,0,0,"P. sylvestris"
"358",219,21,20,344871,4726777,31.83,0.7920985,2.8926835,413.803,12.673,64.5304,63.6620310097753,2.3133625,13.4613904975042,"P. sylvestris"
"359",219,21,25,344871,4726777,0,0,0,70.7356,2.99484,14.9568,297.089478045618,14.6544722222222,86.1048907549972,"P. sylvestris"
"360",219,21,30,344871,4726777,0,0,0,0,0,0,56.5884720086892,3.74639722222222,22.1297868881683,"P. sylvestris"
"361",227,43,15,373885,4739823,0,0,0,0,0,0,63.6620310097753,1.0587125,5.4583443257314,"Q. pyrenaica"
"362",227,43,40,373885,4739823,14.14,1.8951957,8.983775,0,0,0,0,0,0,"Q. pyrenaica"
"363",227,43,45,373885,4739823,0,0,0,5.09296,0.879844,4.51036,10.1859249615641,1.554349,10.2849318316957,"Q. pyrenaica"
"364",227,43,50,373885,4739823,0,0,0,0,0,0,5.09296248078203,1.0201,6.86061662807599,"Q. pyrenaica"
"365",229,43,10,361861,4737796,0,0,0,0,0,0,1273.24062019551,10.2449,25.9024904387115,"Q. pyrenaica"
"366",229,43,15,361861,4737796,0,0,0,63.662,0.930481,3.60054,95.493046514663,1.51971875,4.80129023726509,"Q. pyrenaica"
"367",229,43,20,361861,4737796,0,0,0,0,0,0,31.8310155048877,0.88830625,3.39291802523475,"Q. pyrenaica"
"368",229,43,25,361861,4737796,42.44,1.9458151,7.2462136,42.4414,2.31233,9.20123,0,0,0,"Q. pyrenaica"
"369",229,43,30,361861,4737796,28.29,1.8994115,6.73475,14.1471,0.983403,4.02422,56.5884720086892,4.03774722222222,17.5007737729651,"Q. pyrenaica"
"370",234,43,10,357904,4735777,763.94,6.0688093,14.0418,381.972,3.01362,7.19229,1018.59249615641,6.210325,14.3556757098893,"Q. pyrenaica"
"371",234,43,15,357904,4735777,0,0,0,286.479,4.10749,13.2851,668.451325602641,11.2193875,52.7337076413453,"Q. pyrenaica"
"372",234,43,20,357904,4735777,0,0,0,0,0,0,63.6620310097753,1.9509625,9.70545671034643,"Q. pyrenaica"
"373",234,43,25,357904,4735777,0,0,0,14.1471,0.598044,2.61733,28.2942360043446,1.52551111111111,7.32715712636025,"Q. pyrenaica"
"374",234,43,30,357904,4735777,0,0,0,0,0,0,14.1471180021723,0.957136111111111,5.22305579665926,"Q. pyrenaica"
"375",236,43,10,359901,4735801,381.97,2.7711431,6.0106477,381.972,3.65912,9.20455,381.972186058652,2.34975,8.02862599603152,"Q. pyrenaica"
"376",236,43,15,359901,4735801,127.32,2.0379543,7.7131033,159.155,2.95871,12.3509,350.141170553764,4.9821625,24.0148570499646,"Q. pyrenaica"
"377",236,43,20,359901,4735801,127.32,3.5399573,13.8362704,127.324,4.28197,17.9443,190.986093029326,5.44803125,26.9329732076441,"Q. pyrenaica"
"378",236,43,25,359901,4735801,14.14,0.711205,2.962113,14.1471,0.807003,3.60989,141.471180021723,6.25684444444444,30.6493216865544,"Q. pyrenaica"
"379",236,43,30,359901,4735801,0,0,0,0,0,0,14.1471180021723,0.973511111111111,4.84731127119427,"Q. pyrenaica"
"380",241,21,10,352865,4734813,127.32,1.0815919,2.3204799,127.324,1.2321,2.79652,0,0,0,"P. sylvestris"
"381",241,21,15,352865,4734813,31.83,0.3906236,1.676857,31.831,0.3969,2.53677,0,0,0,"P. sylvestris"
"382",241,21,20,352865,4734813,254.64,8.1643618,35.8314882,95.493,3.42978,20.8833,31.8310155048877,1.26000625,9.31998314465621,"P. sylvestris"
"383",241,21,25,352865,4734813,226.35,10.401941,48.4736259,212.207,10.1956,63.2703,99.029826015206,5.14075555555556,37.1858065993723,"P. sylvestris"
"384",241,21,30,352865,4734813,0,0,0,169.765,11.3684,70.5067,240.501006036929,16.5542222222222,118.420764484285,"P. sylvestris"
"385",241,21,35,352865,4734813,0,0,0,0,0,0,70.7355900108615,7.02372777777778,49.5769840992058,"P. sylvestris"
"386",241,21,40,352865,4734813,0,0,0,0,0,0,14.1471180021723,1.8225,14.0500168139452,"P. sylvestris"
"387",241,21,45,352865,4734813,0,0,0,0,0,0,20.3718499231281,2.986628,20.70482618386,"P. sylvestris"
"388",242,21,15,353876,4734814,190.98,4.0768858,17.4574764,31.831,0.735306,4.05133,0,0,0,"P. sylvestris"
"389",242,21,20,353876,4734814,445.63,14.4745297,63.3387657,127.324,4.27378,23.5548,63.6620310097753,2.302625,15.3587288317788,"P. sylvestris"
"390",242,21,25,353876,4734814,14.14,0.5750642,2.254091,297.089,15.0871,85.69,113.176944017378,5.42098611111111,35.8546020423042,"P. sylvestris"
"391",242,21,30,353876,4734814,0,0,0,28.2942,1.89569,10.8407,212.206770032584,14.9417888888889,99.6396996339971,"P. sylvestris"
"392",242,21,35,353876,4734814,0,0,0,0,0,0,42.4413540065169,4.105625,27.4691473868651,"P. sylvestris"
"393",250,21,10,352892,4733753,254.64,2.3318372,5.5264727,0,0,0,0,0,0,"P. sylvestris"
"394",250,21,15,352892,4733753,318.31,5.8632702,21.9869385,127.324,2.28762,10.1398,0,0,0,"P. sylvestris"
"395",250,21,20,352892,4733753,95.49,2.7034291,10.542389,222.817,7.22432,36.8333,31.8310155048877,0.783225,2.68843428287445,"P. sylvestris"
"396",250,21,25,352892,4733753,14.14,0.5903316,2.4261043,155.618,7.16243,35.7476,183.91253402824,9.01435833333333,52.185943088235,"P. sylvestris"
"397",250,21,30,352892,4733753,0,0,0,28.2942,2.02681,10.7964,99.029826015206,6.88680555555556,38.509244674488,"P. sylvestris"
"398",250,21,35,352892,4733753,0,0,0,0,0,0,56.5884720086892,5.21861666666667,31.3602106160682,"P. sylvestris"
"399",252,43,10,359878,4733793,1018.59,7.3181633,18.824586,763.944,6.23142,17.3129,636.620310097753,5.67065,14.0901817973409,"Q. pyrenaica"
"400",252,43,15,359878,4733793,0,0,0,254.648,3.65657,14.8712,445.634217068427,8.0974375,33.1998079043031,"Q. pyrenaica"
"401",252,43,20,359878,4733793,0,0,0,0,0,0,31.8310155048877,1.177225,5.90699463678406,"Q. pyrenaica"
"402",252,43,25,359878,4733793,70.73,3.6842791,16.9931981,28.2942,1.30085,5.26728,28.2942360043446,1.46563611111111,6.03856780815767,"Q. pyrenaica"
"403",252,43,30,359878,4733793,14.14,0.8494622,3.7892272,28.2942,2.02357,9.92541,14.1471180021723,1.09551111111111,5.62723787553654,"Q. pyrenaica"
"404",252,43,35,359878,4733793,0,0,0,0,0,0,14.1471180021723,1.2996,6.61381015286255,"Q. pyrenaica"
"405",255,25,10,369882,4733786,127.32,1.0506139,2.4150816,0,0,0,0,0,0,"P. nigra"
"406",255,25,15,369882,4733786,95.49,1.7543591,6.527338,0,0,0,0,0,0,"P. nigra"
"407",255,25,20,369882,4733786,350.14,10.4081863,46.2782219,0,0,0,0,0,0,"P. nigra"
"408",255,25,25,369882,4733786,28.29,1.3414369,6.4610183,212.207,10.4992,59.2263,42.4413540065169,2.05028055555556,15.1510400233288,"P. nigra"
