"ID","Estadillo","CoorX","CoorY","Calidad","VCC_m3_ha_IFN2","VCC_total_IFN2","Porc_VCC_IFN2","VCC_m3_ha_IFN3","VCC_total_IFN3","Porc_VCC_IFN3","VCC_m3_ha_IFN4","VCC_total_IFN4","Porc_VCC_IFN4"
"188",352,395886,4729801,3,6.60529886211961,11.4723919419714,57.5756032005352,10.3855921494844,37.2803475543436,27.8580883248079,NA,NA,NA
"189",354,397911,4729768,2,72.3007767988174,78.9040295968196,91.6312857128549,119.023005953316,119.023005953316,100,232.90013017288,243.458067281194,95.6633447286348
"190",354,397911,4729768,3,6.60325279800221,78.9040295968196,8.36871428714507,NA,NA,NA,10.5579371083138,243.458067281194,4.33665527136525
"191",363,389904,4726785,2,87.2030144541366,93.2526534129886,93.5126361155002,156.934466377525,175.543444830921,89.3992176857872,4.89125116634302,286.129552707287,1.70945332981623
"192",363,389904,4726785,3,6.04963895885198,93.2526534129886,6.48736388449979,18.6089784533961,175.543444830921,10.6007823142128,281.238301540944,286.129552707287,98.2905466701838
"193",365,391912,4726792,2,31.7271014890756,39.547237674436,80.2258346088848,63.4109120824189,70.5858015367356,89.8352228095298,131.913075783873,149.249857492741,88.3840547655387
"194",365,391912,4726792,3,7.82013618536042,39.547237674436,19.7741653911152,7.17488945431663,70.5858015367356,10.1647771904702,17.3367817088684,149.249857492741,11.6159452344613
"195",368,376882,4725806,2,37.5382832418953,101.201274269469,37.0926982025365,100.195481590908,104.341517373323,96.026475475164,167.713859893322,177.013422905272,94.7464080071901
"196",368,376882,4725806,3,62.6027281713455,101.201274269469,61.859624419998,4.14603578241506,104.341517373323,3.97352452483604,9.29956301195011,177.013422905272,5.2535919928099
"197",368,376882,4725806,4,1.06026285622799,101.201274269469,1.04767737746546,NA,NA,NA,NA,NA,NA
"198",371,409896,4741812,2,3.23718443521924,11.3714187481241,28.4677269118531,110.504623840317,114.087252538898,96.8597467124043,162.758654640199,198.421568547029,82.0266948961362
"199",371,409896,4741812,3,8.13423431290488,11.3714187481241,71.5322730881469,3.58262869858035,114.087252538898,3.14025328759571,35.6629139068297,198.421568547029,17.9733051038638
"200",382,345937,4724840,2,60.5332317965215,70.9593921526619,85.3068634893185,105.266443849358,109.12893378297,96.4606179134,83.2252574082321,147.855797041351,56.2881260482172
"201",382,345937,4724840,3,10.4261603561405,70.9593921526619,14.6931365106815,3.862489933612,109.12893378297,3.53938208659998,56.37856580615,147.855797041351,38.1307780515243
"202",382,345937,4724840,4,NA,NA,NA,NA,NA,NA,8.25197382696936,147.855797041351,5.58109590025847
"203",384,345955,4723788,2,18.26897500999,27.7155684268955,65.9159311784548,70.5963902919383,70.5963902919383,100,55.9041637081748,122.465922605387,45.6487507045618
"204",384,345955,4723788,3,9.44659341690549,27.7155684268955,34.0840688215452,NA,NA,NA,66.5617588972125,122.465922605387,54.3512492954382
"205",386,345918,4722804,2,2.73314682926463,2.73314682926463,100,77.0478841011042,77.0478841011042,100,90.5983557679147,120.984225931303,74.8844364383157
"206",386,345918,4722804,3,NA,NA,NA,NA,NA,NA,30.385870163388,120.984225931303,25.1155635616843
"207",398,347903,4719775,2,34.2034711588775,34.2034711588775,100,166.298100587336,166.298100587336,100,126.286574084668,146.17606979038,86.393466636342
"208",398,347903,4719775,3,NA,NA,NA,NA,NA,NA,19.8894957057121,146.17606979038,13.606533363658
"209",402,344928,4717802,2,15.9852134657294,15.9852134657294,100,91.7639471472562,91.7639471472562,100,58.1132056565418,162.053257902446,35.8605599225443
"210",402,344928,4717802,3,NA,NA,NA,NA,NA,NA,103.940052245904,162.053257902446,64.1394400774557
"211",404,344906,4716775,2,65.0145850152187,65.0145850152187,100,152.132928326616,159.966165386131,95.1031913276117,51.4179648498824,209.344510945357,24.5614105751755
"212",404,344906,4716775,3,NA,NA,NA,7.83323705951512,159.966165386131,4.89680867238832,154.994140484398,209.344510945357,74.037833513989
"213",404,344906,4716775,4,NA,NA,NA,NA,NA,NA,2.93240561107668,209.344510945357,1.40075591083547
"214",407,344905,4714759,2,44.9625809248674,48.5394174021108,92.6310683797208,167.058404617467,168.710989969062,99.0204637220742,182.092486327177,182.092486327177,100
"215",407,344905,4714759,3,3.57683647724344,48.5394174021108,7.36893162027919,1.6525853515947,168.710989969062,0.979536277925785,NA,NA,NA
"216",411,345899,4710808,2,22.2595109925406,22.2595109925406,100,44.0171784481454,44.0171784481454,100,NA,NA,NA
"217",411,345899,4710808,3,NA,NA,NA,NA,NA,NA,58.2234305755879,67.2606539292383,86.563878247217
"218",411,345899,4710808,4,NA,NA,NA,NA,NA,NA,9.03722335365045,67.2606539292383,13.4361217527829
"219",412,346899,4710829,2,3.17971675881833,3.17971675881833,100,58.9441076467881,58.9441076467881,100,41.1160238393816,122.915077014023,33.4507570903533
"220",412,346899,4710829,3,NA,NA,NA,NA,NA,NA,81.7990531746417,122.915077014023,66.5492429096467
"221",418,356864,4724825,2,18.1308252025972,18.1308252025972,100,128.904855731387,130.737614027858,98.5981400149457,144.776348741436,144.776348741436,100
"222",418,356864,4724825,3,NA,NA,NA,1.83275829647131,130.737614027858,1.40185998505432,NA,NA,NA
"223",424,371876,4724791,2,16.9694344042609,16.9694344042609,100,37.932037036285,41.3342476913764,91.7690272712979,88.9397402990246,90.1230803341103,98.6869733805161
"224",424,371876,4724791,3,NA,NA,NA,3.40221065509138,41.3342476913764,8.23097272870213,1.18334003508573,90.1230803341103,1.3130266194839
"225",431,370880,4723808,2,35.0169702296511,35.0169702296511,100,93.0696429826973,97.1725506049557,95.7777092432839,168.738502623987,178.344278905326,94.6139139756546
"226",431,370880,4723808,3,NA,NA,NA,2.83322678205074,97.1725506049557,2.91566575582533,7.62588971229011,178.344278905326,4.27593739429023
"227",431,370880,4723808,4,NA,NA,NA,1.26968084020763,97.1725506049557,1.30662500089081,1.97988656904927,178.344278905326,1.11014863005518
"228",436,355869,4722843,2,140.449046686642,140.449046686642,100,150.322601681502,150.322601681502,100,170.649084611134,179.463710468511,95.0883519379126
"229",436,355869,4722843,3,NA,NA,NA,NA,NA,NA,8.8146258573768,179.463710468511,4.91164806208742
"230",439,364896,4722817,2,184.679898492934,184.679898492934,100,228.056283371356,289.432642836569,78.7942511032282,178.835406854195,187.18870753611,95.5374975382509
"231",439,364896,4722817,3,NA,NA,NA,59.4356750187324,289.432642836569,20.5352355685372,8.35330068191526,187.18870753611,4.46250246174911
"232",439,364896,4722817,4,NA,NA,NA,1.94068444648078,289.432642836569,0.670513328234579,NA,NA,NA
"233",452,360862,4720787,2,118.602002445345,118.602002445345,100,119.74561501937,119.74561501937,100,201.993741646617,201.993741646617,100
"234",453,366901,4720793,2,113.771526626586,113.771526626586,100,128.483611501564,154.892089349639,82.9504024647362,188.123123137345,197.519800066724,95.2426658359288
"235",453,366901,4720793,3,NA,NA,NA,23.2724824831942,154.892089349639,15.0249651747295,9.39667692937933,197.519800066724,4.75733416407116
"236",453,366901,4720793,4,NA,NA,NA,3.13599536488043,154.892089349639,2.02463236053426,NA,NA,NA
"237",454,370877,4720814,2,16.960775599388,34.7455360228562,48.8142580049158,23.4824502944506,39.7558805338772,59.0666084591949,8.09179245919127,42.6144238916686,18.9883887196543
"238",454,370877,4720814,3,17.7847604234682,34.7455360228562,51.1857419950842,10.5504731337511,39.7558805338772,26.5381447777535,16.7833951981326,42.6144238916686,39.3843062170643
"239",454,370877,4720814,4,NA,NA,NA,5.72295710567561,39.7558805338772,14.3952467630516,8.62497206839964,42.6144238916686,20.239560413454
"240",454,370877,4720814,5,NA,NA,NA,NA,NA,NA,9.11426416594511,42.6144238916686,21.3877446498274
"241",458,362936,4719770,2,1.33053262498041,2.615904181788,50.8632018803906,NA,NA,NA,2.352817632883,40.8460302767334,5.76021125417225
"242",458,362936,4719770,3,1.28537155680759,2.615904181788,49.1367981196094,12.6850054714966,13.8586725908753,91.531172183464,22.6148425188842,40.8460302767334,55.3660719675027
"243",458,362936,4719770,4,NA,NA,NA,1.17366711937869,13.8586725908753,8.46882781653598,10.9015759450073,40.8460302767334,26.6894380461178
"244",458,362936,4719770,5,NA,NA,NA,NA,NA,NA,4.97679417995897,40.8460302767334,12.1842787322073
"245",461,371894,4719803,2,29.1515075213052,29.1515075213052,100,39.0277558648508,39.0277558648508,100,72.5431303311597,84.3374427204647,86.015330784457
"246",461,371894,4719803,3,NA,NA,NA,NA,NA,NA,11.794312389305,84.3374427204647,13.984669215543
"247",465,353868,4718832,2,131.319462186633,134.684653019989,97.5014296299543,103.14802754115,110.958791922701,92.9606620203725,128.088265015515,146.922094127465,87.181077683517
"248",465,353868,4718832,3,3.36519083335634,134.684653019989,2.49857037004572,7.81076438155054,110.958791922701,7.0393379796275,15.6422989130275,146.922094127465,10.6466621007027
"249",465,353868,4718832,4,NA,NA,NA,NA,NA,NA,3.19153019892218,146.922094127465,2.17226021578028
"250",472,354883,4717798,2,63.6101694033323,64.5017602073786,98.6177263981948,83.6323834132698,87.0500129992479,96.0739470699359,108.256875742639,159.713707723167,67.7818311815046
"251",472,354883,4717798,3,0.891590804046277,64.5017602073786,1.38227360180519,3.41762958597812,87.0500129992479,3.92605293006406,41.186600678324,159.713707723167,25.7877681668458
"252",472,354883,4717798,4,NA,NA,NA,NA,NA,NA,3.52506588564364,159.713707723167,2.20711542916132
"253",472,354883,4717798,5,NA,NA,NA,NA,NA,NA,6.74516541656067,159.713707723167,4.2232852224883
"254",475,354882,4716797,2,105.736659694065,105.736659694065,100,121.508293503944,121.508293503944,100,130.546018381106,149.14946645585,87.5269764506664
"255",475,354882,4716797,3,NA,NA,NA,NA,NA,NA,11.1777354857931,149.14946645585,7.49431811685485
"256",475,354882,4716797,5,NA,NA,NA,NA,NA,NA,7.42571258895053,149.14946645585,4.97870543247879
"257",478,370892,4716793,2,72.2929170698871,73.8769011756284,97.855914256642,65.8501999640392,80.1895701393942,82.1181605657334,76.376642011494,76.376642011494,100
"258",478,370892,4716793,3,1.58398410574134,73.8769011756284,2.14408574335802,14.339370175355,80.1895701393942,17.8818394342666,NA,NA,NA
"259",479,371880,4716791,2,102.76294127191,102.76294127191,100,82.7392850256965,87.1275051166262,94.9634503076201,83.8992041421191,100.796695987167,83.2360657464415
"260",479,371880,4716791,3,NA,NA,NA,4.38822009092974,87.1275051166262,5.03654969237992,16.8974918450479,100.796695987167,16.7639342535585
"261",486,371893,4714777,2,169.418933001189,169.418933001189,100,187.553161184043,192.339268632703,97.5116327088676,227.094125152698,305.358064871548,74.3697813412024
"262",486,371893,4714777,3,NA,NA,NA,4.78610744865948,192.339268632703,2.48836729113241,78.2639397188507,305.358064871548,25.6302186587976
"263",490,361938,4713829,2,12.2842562914393,12.2842562914393,100,30.9624393502612,47.5306521311509,65.142046157555,35.7309285037833,78.9249844062477,45.2720121170588
"264",490,361938,4713829,3,NA,NA,NA,16.5682127808897,47.5306521311509,34.857953842445,37.2447748683157,78.9249844062477,47.1900946810544
"265",490,361938,4713829,4,NA,NA,NA,NA,NA,NA,1.10477884049285,78.9249844062477,1.39978341307774
"266",490,361938,4713829,5,NA,NA,NA,NA,NA,NA,4.84450219365588,78.9249844062477,6.13810978880901
"267",495,357928,4712810,2,91.719949413298,91.719949413298,100,93.0881976196406,93.0881976196406,100,138.008222898447,142.397829707023,96.9173639671282
"268",495,357928,4712810,3,NA,NA,NA,NA,NA,NA,4.3896068085761,142.397829707023,3.08263603287178
"269",499,365895,4711778,2,8.56527771964721,8.56527771964721,100,90.3441032645637,90.3441032645637,100,64.8428577302823,77.8927949521076,83.2462845506454
"270",499,365895,4711778,3,NA,NA,NA,NA,NA,NA,13.0499372218253,77.8927949521076,16.7537154493546
"271",504,347892,4709783,2,55.1765269478612,55.1765269478612,100,146.835152944055,150.432245643864,97.6088286893461,73.013638190463,187.639807004821,38.9115930974002
"272",504,347892,4709783,3,NA,NA,NA,3.59709269980854,150.432245643864,2.39117131065395,91.1858316030636,187.639807004821,48.596208373163
"273",504,347892,4709783,4,NA,NA,NA,NA,NA,NA,23.4403372112943,187.639807004821,12.4921985294368
"274",508,368879,4708799,2,5.93233135705998,5.93233135705998,100,29.395666524263,29.395666524263,100,50.5499932592438,107.225580515822,47.1435948549469
"275",508,368879,4708799,3,NA,NA,NA,NA,NA,NA,53.3113149849915,107.225580515822,49.7188401578532
"276",508,368879,4708799,4,NA,NA,NA,NA,NA,NA,3.36427227158626,107.225580515822,3.13756498719991
"277",514,368910,4707768,2,18.4296824618052,18.4296824618052,100,81.5736119407994,81.5736119407994,100,80.1178011133454,117.902754625087,67.9524421359858
"278",514,368910,4707768,3,NA,NA,NA,NA,NA,NA,37.7849535117413,117.902754625087,32.0475578640142
"279",527,381904,4719769,2,59.9609104429095,89.7974427294531,66.7735167287149,100.566665932286,118.351265282817,84.9730382619634,113.680409156712,120.668890749097,94.2085474151612
"280",527,381904,4719769,3,29.8365322865436,89.7974427294531,33.2264832712851,17.7845993505312,118.351265282817,15.0269617380367,6.98848159238489,120.668890749097,5.79145258483881
"281",528,375897,4717807,2,4.11416011825436,4.11416011825436,100,40.5482486261993,40.5482486261993,100,73.6715650573259,73.6715650573259,100
"282",530,375915,4716812,2,24.7483320923731,24.7483320923731,100,133.889397563094,141.188144577223,94.8304816697003,77.3257549742974,183.521593831346,42.1344177325306
"283",530,375915,4716812,3,NA,NA,NA,7.2987470141296,141.188144577223,5.16951833029971,98.3654679224909,183.521593831346,53.5988522489007
"284",530,375915,4716812,4,NA,NA,NA,NA,NA,NA,7.83037093455781,183.521593831346,4.26673001856872
"285",532,376914,4715806,2,21.0492114069715,21.0492114069715,100,34.0689179101313,37.3999035450902,91.0935983272177,15.9994453304177,52.7583704054692,30.3258899155823
"286",532,376914,4715806,3,NA,NA,NA,3.3309856349589,37.3999035450902,8.90640167278234,36.7589250750515,52.7583704054692,69.6741100844177
"287",534,375886,4714758,2,53.9808977641388,58.1553129051389,92.8219539497461,139.948744556488,166.373631986551,84.1171421729864,94.8088294195324,133.01555952184,71.2764955922062
"288",534,375886,4714758,3,4.17441514100013,58.1553129051389,7.17804605025392,26.4248874300627,166.373631986551,15.8828578270136,38.2067301023072,133.01555952184,28.7235044077938
"289",536,381923,4714793,2,110.529995790829,112.718499835789,98.0584340209026,106.272066833028,113.003798897602,94.0429152557307,155.005841202009,201.948516420457,76.755127469858
"290",536,381923,4714793,3,2.18850404496067,112.718499835789,1.94156597909743,6.73173206457383,113.003798897602,5.95708474426933,46.942675218448,201.948516420457,23.244872530142
"291",537,382949,4714815,2,131.96305693959,131.96305693959,100,161.241018761989,168.228904341272,95.8462039524987,241.265577942072,252.438610853416,95.5739603884003
"292",537,382949,4714815,3,NA,NA,NA,6.98788557928251,168.228904341272,4.15379604750131,11.1730329113442,252.438610853416,4.42603961159969
"293",539,375907,4713789,2,30.1025993334743,39.2700653724246,76.6553328801239,97.9593100770831,107.523318945536,91.1051770329954,96.8116399085226,145.850439443534,66.377338510525
"294",539,375907,4713789,3,9.16746603895024,39.2700653724246,23.3446671198761,9.56400886845313,107.523318945536,8.89482296700457,49.038799535011,145.850439443534,33.622661489475
"295",542,380917,4713787,2,72.9426054143221,82.7631190779081,88.1341909621101,77.8187492995815,88.1106946805506,88.3193006044464,68.2924975543213,109.224623368393,62.5248185328907
"296",542,380917,4713787,3,9.82051366358601,82.7631190779081,11.8658090378899,10.2919453809691,88.1106946805506,11.6806993955536,40.9321258140721,109.224623368393,37.4751814671093
"297",549,383915,4712820,2,132.902259394033,140.157109017505,94.8237733538251,177.574860398095,191.85510769519,92.5567541731633,129.875980904803,176.616400876831,73.5356287751424
"298",549,383915,4712820,3,4.57594943875785,140.157109017505,3.2648714509275,11.40984015195,191.85510769519,5.94711305266753,40.3455232852297,176.616400876831,22.8435881859953
"299",549,383915,4712820,4,NA,NA,NA,NA,NA,NA,3.83637295046234,176.616400876831,2.17214988609001
"300",549,383915,4712820,5,2.67890018471469,140.157109017505,1.91135519524743,2.87040714514526,191.85510769519,1.49613277416915,2.55852373633501,176.616400876831,1.44863315277231
"301",553,376886,4710778,2,41.7998822942923,63.3687791506597,65.9628966417559,135.211682295092,142.78246967035,94.6976772479585,34.5836406710321,196.026594763549,17.6423207844566
"302",553,376886,4710778,3,21.5688968563675,63.3687791506597,34.0371033582441,5.21544382314417,142.78246967035,3.65271999789987,142.257905112615,196.026594763549,72.5707168888022
"303",553,376886,4710778,4,NA,NA,NA,NA,NA,NA,19.1850489799021,196.026594763549,9.78696232674116
"304",553,376886,4710778,5,NA,NA,NA,2.35534355211354,142.78246967035,1.64960275414164,NA,NA,NA
"305",555,376889,4709803,2,NA,NA,NA,9.05149493760975,9.05149493760975,100,23.6809278910099,42.1385920447514,56.1977198143228
"306",555,376889,4709803,3,1.03350823547729,1.03350823547729,100,NA,NA,NA,18.4576641537415,42.1385920447514,43.8022801856772
"307",557,375873,4708781,2,32.6382682276887,32.6382682276887,100,109.59757223278,109.59757223278,100,NA,NA,NA
"308",557,375873,4708781,3,NA,NA,NA,NA,NA,NA,123.348724354186,123.348724354186,100
"309",576,345836,4697773,2,12.8285965190134,12.8285965190134,100,125.905455980609,125.905455980609,100,140.579028909914,142.725150973582,98.4963252453904
"310",576,345836,4697773,3,NA,NA,NA,NA,NA,NA,2.1461220636682,142.725150973582,1.50367475460961
"311",578,346837,4696847,2,3.71524960330647,3.71524960330647,100,46.5312840074802,46.5312840074802,100,2.9668098291523,87.1012444882963,3.40616238789899
"312",578,346837,4696847,3,NA,NA,NA,NA,NA,NA,84.134434659144,87.1012444882963,96.593837612101
"313",581,347913,4706774,2,13.2960795927091,27.8676799170512,47.7114694595501,139.397459774152,139.397459774152,100,25.2814185190913,178.813192292714,14.1384526471101
"314",581,347913,4706774,3,14.5716003243422,27.8676799170512,52.2885305404499,NA,NA,NA,137.709501578085,178.813192292714,77.013054692663
"315",581,347913,4706774,4,NA,NA,NA,NA,NA,NA,15.8222721955383,178.813192292714,8.84849266022692
"316",599,347828,4694857,2,17.6743098058516,17.6743098058516,100,121.058982476746,121.058982476746,100,128.322377083313,161.663481723612,79.3762300027033
"317",599,347828,4694857,3,NA,NA,NA,NA,NA,NA,20.2703550171899,161.663481723612,12.5386109473041
"318",599,347828,4694857,4,NA,NA,NA,NA,NA,NA,7.83224850109815,161.663481723612,4.84478524005103
"319",599,347828,4694857,5,NA,NA,NA,NA,NA,NA,5.23850112201152,161.663481723612,3.24037380994152
"320",602,347874,4692812,2,17.7464232628294,17.7464232628294,100,75.1913798871235,75.1913798871235,100,19.2696981183922,115.156404287057,16.7335010481549
"321",602,347874,4692812,3,NA,NA,NA,NA,NA,NA,95.8867061686645,115.156404287057,83.2664989518451
"322",623,383887,4701819,2,98.4239662360677,98.4239662360677,100,71.4073655777026,71.4073655777026,100,42.1985156587191,42.1985156587191,100
"323",627,383918,4700770,2,221.133294171159,221.133294171159,100,132.010174865181,137.783707874994,95.8097128471446,124.839697767548,137.300599128952,90.9243649041176
"324",627,383918,4700770,3,NA,NA,NA,5.7735330098137,137.783707874994,4.1902871528554,12.460901361404,137.300599128952,9.07563509588242
