"ID","IDmuni","Municipio","IdComarca","Comarca","MUP","tipo_prop","pertenenci","deslindado","amojonado","AreaHa_CO"
"181",34056,"Cervera de Pisuerga",3406,"CERVERA","Matabustillo","Ayto.","Ayto. de Mudá","No","No",4.90941466621216
"182",34056,"Cervera de Pisuerga",3406,"CERVERA","Arriba","E.L.M.","E.L.M. de Rabanal de los Caballeros","No","No",241.523683753305
"183",34056,"Cervera de Pisuerga",3406,"CERVERA","Hayedo","E.L.M.","E.L.M. de Dehesa de Montejo","No","No",7.59636651818926
"184",34056,"Cervera de Pisuerga",3406,"CERVERA","Los Bardales","E.L.M.","E.L.M. de Resoba","Sí","Sí",129.680161259887
"185",34056,"Cervera de Pisuerga",3406,"CERVERA","Canavigel","Ayto.","Ayto. de Cervera de Pisuerga","No","No",1275.33714536862
"186",34056,"Cervera de Pisuerga",3406,"CERVERA","Palacios","Ayto.","Ayto. de Cervera de Pisuerga","No","No",1270.54527345717
"187",34056,"Cervera de Pisuerga",3406,"CERVERA","Mataquemado y Bardales","Ayto.","Ayto. de Mudá","No","No",1.3396235416618
"188",34056,"Cervera de Pisuerga",3406,"CERVERA","Dehesa Valdearbejal","E.L.M.","E.L.M. de San Martin de los Herreros","No","No",179.479247197399
"189",34056,"Cervera de Pisuerga",3406,"CERVERA","Pradomegido y Mata","E.L.M.","E.L.M. de Vallespinoso de Cervera","No","No",235.87221661661
"190",34056,"Cervera de Pisuerga",3406,"CERVERA","Paralaña","E.L.M.","E.L.M. de Gramedo","No","No",154.609409227235
"191",34056,"Cervera de Pisuerga",3406,"CERVERA","La Dehesa","Ayto.","Ayto. de Cervera de Pisuerga","Sí","Sí",89.30081222711
"192",34056,"Cervera de Pisuerga",3406,"CERVERA","Celada y Montealegre","E.L.M.","E.L.M. de Ventanilla","No","No",476.990430248151
"193",34056,"Cervera de Pisuerga",3406,"CERVERA","Dehesa Cabriles","E.L.M.","E.L.M. de Vidrieros","No","No",4.29931154523338
"194",34056,"Cervera de Pisuerga",3406,"CERVERA","Avellanar","E.L.M.","E.L.M. de Celada de Roblecedo","No","No",195.313252360384
"195",34056,"Cervera de Pisuerga",3406,"CERVERA","Matarroyal","E.L.M.","E.L.M. de San Salvador de Cantamuda","Sí","Sí",9.21029555924982
"196",34056,"Cervera de Pisuerga",3406,"CERVERA","Yesta (La)","E.L.M.","E.L.M. de Vañes","No","No",133.093678626409
"197",34056,"Cervera de Pisuerga",3406,"CERVERA","Saruño","E.L.M.","E.L.M. de Vidrieros","No","No",3.88980686252078
"198",34056,"Cervera de Pisuerga",3406,"CERVERA","Montes Claros","E.L.M.","E.L.M. de Vado","Sí","Sí",6.46844304817103
"199",34056,"Cervera de Pisuerga",3406,"CERVERA","La Ruya","E.L.M.","E.L.M. de Barrio de Santa Maria","No","No",11.3208122190801
"200",34056,"Cervera de Pisuerga",3406,"CERVERA","Los Sotos y Rocedo","E.L.M.","E.L.M. de Herreruela de Castilleria","No","No",292.403838545589
"201",34056,"Cervera de Pisuerga",3406,"CERVERA","La Robla","Ayto.","Ayto. de Cervera de Pisuerga","Sí","Sí",376.471813871093
"202",34056,"Cervera de Pisuerga",3406,"CERVERA","La Pedrosa","E.L.M.","E.L.M. de Brañosera","Sí","Sí",1.318316460284
"203",34056,"Cervera de Pisuerga",3406,"CERVERA","Dehesa de Boyal","E.L.M.","E.L.M. de Valsadornin","No","No",286.432997891433
"204",34056,"Cervera de Pisuerga",3406,"CERVERA","La Mata","E.L.M.","E.L.M. de Resoba","No","No",132.409180076286
"205",34056,"Cervera de Pisuerga",3406,"CERVERA","La Dehesa de Villanueva","Ayto.","Ayto. de Cervera de Pisuerga","No","No",310.814797938785
"206",34056,"Cervera de Pisuerga",3406,"CERVERA","Allende","Ayto.","Ayto. de Polentinos","No","No",33.335773363692
"207",34056,"Cervera de Pisuerga",3406,"CERVERA","Dehesa del Monte","E.L.M.","E.L.M. de San Martin de los Herreros","No","No",1230.03033780295
"208",34056,"Cervera de Pisuerga",3406,"CERVERA","Abajo","E.L.M.","E.L.M. de Salinas de Pisuerga","No","No",3.28387220724142
"209",34056,"Cervera de Pisuerga",3406,"CERVERA","Corisa","E.L.M.","E.L.M. de Herreruela de Castilleria","No","No",192.461611052775
"210",34056,"Cervera de Pisuerga",3406,"CERVERA","Los Aceros","E.L.M.","E.L.M. de San Felices de Castilleria","No","No",243.043345755871
"211",34056,"Cervera de Pisuerga",3406,"CERVERA","Monderio","Entidad Asociativa","E.L.M. de Resoba,E.L.M. de Arbejal,Ayto. de Cervera de Pisuerga","No","No",161.152300589721
"212",34056,"Cervera de Pisuerga",3406,"CERVERA","Los Pradillos","E.L.M.","E.L.M. de Vergaño","No","No",14.1719437697525
"213",34056,"Cervera de Pisuerga",3406,"CERVERA","Pineda Pumar","E.L.M.","E.L.M. de San Salvador de Cantamuda","No","No",5.79313726235833
"214",34056,"Cervera de Pisuerga",3406,"CERVERA","Dehesa de Avellanos","E.L.M.","E.L.M. de Celada de Roblecedo","No","No",437.680046552813
"215",34056,"Cervera de Pisuerga",3406,"CERVERA","El Valle","E.L.M.","E.L.M. de Quintanaluengos","No","No",134.029931068548
"216",34056,"Cervera de Pisuerga",3406,"CERVERA","Mata y Robledillo","E.L.M.","E.L.M. de Perazancas de Ojeda","Sí","No",362.931330356666
"217",34056,"Cervera de Pisuerga",3406,"CERVERA","Matalabada","E.L.M.","E.L.M. de Estalaya","No","No",165.80282204474
"218",34056,"Cervera de Pisuerga",3406,"CERVERA","Montecillo y Quemado","E.L.M.","E.L.M. de San Felices de Castilleria","No","No",419.257370323563
"219",34056,"Cervera de Pisuerga",3406,"CERVERA","Matas del Corral","E.L.M.","E.L.M. de Foldada","No","No",1.6293466548916
"220",34056,"Cervera de Pisuerga",3406,"CERVERA","La Dehesa","E.L.M.","E.L.M. de Ruesga","No","No",131.955459039892
"221",34056,"Cervera de Pisuerga",3406,"CERVERA","Acebal","E.L.M.","E.L.M. de Vañes","No","No",317.490649769232
"222",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Fuente Ortuño","Ayto.","Ayto. de Dehesa de Romanos","No","No",3.63882967212295
"223",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Cuesta Castrillo","E.L.M.","E.L.M. de Villavega de Ojeda","No","No",3.05940597228445
"224",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Martinejas","Ayto.","Ayto. de Olea de Boedo","No","No",7.80173577935664
"225",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Mojón del Fraile","Ayto.","Ayto. de La Vid de Ojeda","No","No",43.2773316109139
"226",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","La Cuesta","Ayto.","Ayto. de Revilla de Collazos","No","No",4.9633377608078
"227",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Montecillo","Ayto.","Ayto. de Olea de Boedo","No","No",1.0337160557352
"228",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Gallillo","E.L.M.","E.L.M. de Collazos de Boedo","Sí","Sí",383.57512220469
"229",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Arriba","E.L.M.","E.L.M. de Collazos de Boedo","No","No",118.803963614976
"230",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Abajo y Arriba","E.L.M.","E.L.M. de Oteros de Boedo","No","No",430.244418210409
"231",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Corral y Agregados","E.L.M.","E.L.M. de San Martin del Monte","Sí","Sí",4.25350714322126
"232",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Los Montecillos","Ayto.","Ayto. de Micieces de Ojeda","Sí","Sí",5.14381875373563
"233",34061,"Collazos de Boedo",3404,"BOEDO-OJEDA","Cuestalavid","Ayto.","Ayto. de La Vid de Ojeda","No","No",38.9065309449754
"234",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Bascarrión","Entidad Asociativa","Ayto. de Tabanera de Valdavia,Ayto. de Ayuela,E.L.M. de Villasur","No","No",14.2467090742475
"235",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Bardal","E.L.M.","E.L.M. de Baños de la Peña","No","No",7.88491949629368
"236",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Solana","E.L.M.","E.L.M. de Cornoncillo","No","No",92.1007001364204
"237",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Roscales","E.L.M.","E.L.M. de Cornoncillo","No","No",315.359661414006
"238",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Indiviso","Entidad Asociativa","Ayto. de Castrejón de la Peña,E.L.M. de Villanueva de la Peña,E.L.M. de Traspeña de la Peña,E.L.M. de Cubillo de Castrejon,E.L.M. de Loma de Castrejon,E.L.M. de Recueva de la Peña,E.L.M. de Pison de Castrejon,E.L.M. de Castrejon de la Peña,E.L.M.","Sí","Sí",6.41133925902974
"239",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Pentinela y Valdemorata","E.L.M.","E.L.M. de Fontecha","Sí","Sí",2.95802276128009
"240",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Ojascal","E.L.M.","E.L.M. de Roscales de la Peña","Sí","Sí",4.7992728616152
"241",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Montecillo y Solana","E.L.M.","E.L.M. de Villanueva de Abajo","No","No",72.0651126276667
"242",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Cabanillas","E.L.M.","E.L.M. de Baños de la Peña","Sí","Sí",5.07946355972066
"243",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","El Coto y los Paules","Ayto.","Ayto. de Tabanera de Valdavia","Sí","Sí",4.80465547517147
"244",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Santa María de la Vega","E.L.M.","E.L.M. de Cornoncillo","No","No",4.17479381629657
"245",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Valdemorata y Roscales","E.L.M.","E.L.M. de Villanueva de Abajo","Sí","Sí",2172.12762638332
"246",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Indiviso","Ayto.","Ayto. de Congosto de Valdavia","No","No",235.030088318278
"247",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","Cotorro, Rebollón y Soto","Ayto.","Ayto. de Congosto de Valdavia","No","No",959.61434369216
"248",34062,"Congosto de Valdavia",3403,"SALDAÑA-VALDAVIA","La Rozada","Ayto.","Ayto. de Congosto de Valdavia","No","No",418.991758318946
"249",34067,"Dehesa de Montejo",3406,"CERVERA","La Lera","E.L.M.","E.L.M. de Cubillo de Ojeda","No","No",2.84699916867008
"250",34067,"Dehesa de Montejo",3406,"CERVERA","Paovida","E.L.M.","E.L.M. de Vado","No","No",279.53111129146
"251",34067,"Dehesa de Montejo",3406,"CERVERA","Hayedo","E.L.M.","E.L.M. de Dehesa de Montejo","No","No",572.413736052164
"252",34067,"Dehesa de Montejo",3406,"CERVERA","Peña Redonda y Torras del Quemado","E.L.M.","E.L.M. de Traspeña de la Peña","Sí","Sí",6.30075631248346
"253",34067,"Dehesa de Montejo",3406,"CERVERA","La Robla","Ayto.","Ayto. de Cervera de Pisuerga","Sí","Sí",15.5458228380117
"254",34067,"Dehesa de Montejo",3406,"CERVERA","Valdecastro","E.L.M.","E.L.M. de Colmenares de Ojeda","No","No",302.165245362189
"255",34067,"Dehesa de Montejo",3406,"CERVERA","Valdeur","E.L.M.","E.L.M. de Dehesa de Montejo","No","No",564.957310294651
"256",34067,"Dehesa de Montejo",3406,"CERVERA","Mata Alta","E.L.M.","E.L.M. de Dehesa de Montejo","No","No",90.127576427154
"257",34067,"Dehesa de Montejo",3406,"CERVERA","Valparaíso","E.L.M.","E.L.M. de Amayuelas de Ojeda","No","No",1.40906007625088
"258",34067,"Dehesa de Montejo",3406,"CERVERA","Dehesa del Monte","E.L.M.","E.L.M. de San Martin de los Herreros","No","No",1.66335721202344
"259",34067,"Dehesa de Montejo",3406,"CERVERA","Indiviso","Entidad Asociativa","Ayto. de Castrejón de la Peña,E.L.M. de Villanueva de la Peña,E.L.M. de Traspeña de la Peña,E.L.M. de Cubillo de Castrejon,E.L.M. de Loma de Castrejon,E.L.M. de Recueva de la Peña,E.L.M. de Pison de Castrejon,E.L.M. de Castrejon de la Peña,E.L.M.","Sí","Sí",17.8806711045656
"260",34067,"Dehesa de Montejo",3406,"CERVERA","Montes Claros","E.L.M.","E.L.M. de Vado","Sí","Sí",135.083654668779
"261",34067,"Dehesa de Montejo",3406,"CERVERA","Brezal del Cerro","E.L.M.","E.L.M. de Ligüérzana","No","No",2.91930549777202
"262",34067,"Dehesa de Montejo",3406,"CERVERA","Las Rozas","E.L.M.","E.L.M. de Colmenares de Ojeda","No","No",434.00096837558
"263",34067,"Dehesa de Montejo",3406,"CERVERA","Los Illares","E.L.M.","E.L.M. de Dehesa de Montejo","No","No",254.185136409773
"264",34068,"Dehesa de Romanos",3404,"BOEDO-OJEDA","Arriba","E.L.M.","E.L.M. de Collazos de Boedo","No","No",1.10991928249481
"265",34068,"Dehesa de Romanos",3404,"BOEDO-OJEDA","Montecillo","Ayto.","Ayto. de La Vid de Ojeda","No","No",1.73195779185082
"266",34068,"Dehesa de Romanos",3404,"BOEDO-OJEDA","Fuente Ortuño","Ayto.","Ayto. de Dehesa de Romanos","No","No",663.140439027879
"267",34071,"Espinosa de Villagonzalo",3402,"CAMPOS","El Ejido","Ayto.","Ayto. de Espinosa de Villagonzalo","Sí","Sí",119.723146565616
"268",34071,"Espinosa de Villagonzalo",3402,"CAMPOS","Fuente María","Ayto.","Ayto. de Espinosa de Villagonzalo","Sí","Sí",203.588408014359
"269",34071,"Espinosa de Villagonzalo",3402,"CAMPOS","Bayala y agregados","Ayto.","Ayto. de Villaprovedo","Sí","Sí",3.23357145820204
"270",34071,"Espinosa de Villagonzalo",3402,"CAMPOS","Bayala","Ayto.","Ayto. de Espinosa de Villagonzalo","Sí","Sí",973.240870973378
"271",34073,"Fresno del Río",3405,"GUARDO","Páramo del Otro Lado","Ayto.","Ayto. de Villalba de Guardo","No","No",3.4583057198917
"272",34073,"Fresno del Río",3405,"GUARDO","Páramo del Este","E.L.M.","E.L.M. de Pino del Rio","No","No",3.57169186176714
"273",34073,"Fresno del Río",3405,"GUARDO","El Soto","Ayto.","Ayto. de Fresno del Río","Sí","Sí",2373.9396256541
"274",34073,"Fresno del Río",3405,"GUARDO","Páramo del Oeste","E.L.M.","E.L.M. de Pino del Rio","No","No",37.3243575733983
"275",34073,"Fresno del Río",3405,"GUARDO","Bascarrión","Entidad Asociativa","Ayto. de Tabanera de Valdavia,Ayto. de Ayuela,E.L.M. de Villasur","No","No",1.65089188789092
"276",34073,"Fresno del Río",3405,"GUARDO","Sotos de Arriba y Abajo","E.L.M.","E.L.M. de Pino del Rio","No","No",2.26236888180077
"277",34073,"Fresno del Río",3405,"GUARDO","Los Vallejos","Ayto.","Ayto. de Fresno del Río","Sí","Sí",283.146093679237
"278",34074,"Frómista",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"279",34080,"Guardo",3405,"GUARDO","Peña Mayor","Ayto.","Ayto. de Velilla del Río Carrión","Sí","No",13.2803955922577
"280",34080,"Guardo",3405,"GUARDO","Los Lanchares","Ayto.","Ayto. de Velilla del Río Carrión","Sí","Sí",15.1674665870859
"281",34080,"Guardo",3405,"GUARDO","Corcos y agregados","Ayto.","Ayto. de Guardo","Sí","Sí",1544.22850855493
"282",34080,"Guardo",3405,"GUARDO","Pedrosillo, Redondillo y Laguna","Ayto.","Ayto. de Mantinos","No","No",1.72828601392012
"283",34080,"Guardo",3405,"GUARDO","Fuente la Virgen, Campanario y Peña Mañana","E.L.M.","E.L.M. de Santibañez de la Peña","No","No",10.1690179887116
"284",34080,"Guardo",3405,"GUARDO","Conejeras","Ayto.","Ayto. de Guardo","No","No",385.927542892244
"285",34080,"Guardo",3405,"GUARDO","Peña Mayor, Peña Rasgada, Peña Blanca y La Paradeja","Ayto.","Ayto. de Guardo","Sí","No",529.897194401036
"286",34080,"Guardo",3405,"GUARDO","Páramo del Otro Lado","Ayto.","Ayto. de Villalba de Guardo","No","No",1.06585654220339
"287",34080,"Guardo",3405,"GUARDO","Páramo de la Mimbre","Ayto.","Ayto. de Mantinos","No","No",3.81143352782785
"288",34080,"Guardo",3405,"GUARDO","La Rozadilla","Ayto.","Ayto. de Guardo","Sí","Sí",297.085077491809
"289",34080,"Guardo",3405,"GUARDO","Las Majadas","Ayto.","Ayto. de Guardo","No","No",161.796338583472
"290",34080,"Guardo",3405,"GUARDO","La Llana","Ayto.","Ayto. de Guardo","No","No",179.632332369638
"291",34080,"Guardo",3405,"GUARDO","Alto","E.L.M.","E.L.M. de Villanueva de Arriba","Sí","Sí",4.16423338771258
"292",34080,"Guardo",3405,"GUARDO","Pedrosillo","Ayto.","Ayto. de Guardo","No","No",167.687525638799
"293",34080,"Guardo",3405,"GUARDO","Cuestona, Majadilla y otros","Ayto.","Ayto. de Mantinos","Sí","Sí",6.7905343489967
"294",34080,"Guardo",3405,"GUARDO","Camporredondo","Entidad Asociativa","E.L.M. de Villanueva de Arriba, E.L.M. de Villaoliva de la Peña","No","No",26.0976134339069
"295",34080,"Guardo",3405,"GUARDO","Valdecastro","Ayto.","Ayto. de Guardo","Sí","Sí",567.230213280045
"296",34080,"Guardo",3405,"GUARDO","Flecha y Majada de San Juan","Ayto.","Ayto. de Mantinos","No","No",3.97615643103709
"297",34080,"Guardo",3405,"GUARDO","Matas del Río","Ayto.","Ayto. de Guardo","No","No",118.725937617726
"298",34080,"Guardo",3405,"GUARDO","Valdeostillos","Ayto.","Ayto. de Mantinos","No","No",10.4793433325875
"299",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Cuesta Terrazo","E.L.M.","E.L.M. de Hijosa de Boedo","No","No",27.8747532729845
"300",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Fuente María","Ayto.","Ayto. de Espinosa de Villagonzalo","Sí","Sí",1.27241942205972
"301",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Montecillo","E.L.M.","E.L.M. de Naveros de Pisuerga","Sí","Sí",133.133567283756
"302",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","La Dehesilla","E.L.M.","E.L.M. de Olmos de Pisuerga","Sí","Sí",274.372502306544
"303",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Otero Butres","E.L.M.","E.L.M. de Hijosa de Boedo","Sí","Sí",20.0224294044179
"304",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Valdemorata","E.L.M.","E.L.M. de Naveros de Pisuerga","Sí","Sí",38.7243043951885
"305",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","San Zornil","E.L.M.","E.L.M. de Olmos de Pisuerga","Sí","Sí",587.968481781546
"306",34083,"Herrera de Pisuerga",3404,"BOEDO-OJEDA","Las Corraleras","E.L.M.","E.L.M. de Ventosa de Pisuerga","Sí","Sí",535.10550721744
"307",34089,"Itero de la Vega",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"308",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","El Montín","E.L.M.","E.L.M. de Villarrobejo","No","No",1.21729266716688
"309",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Matajoara","C.A.","C.A. de Castiilla y León","Sí","Sí",5.19538043447882
"310",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Páramo Cierzo","E.L.M.","E.L.M. de Villambran de Cea","Sí","Sí",614.540228887727
"311",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Páramo Gallego","E.L.M.","E.L.M. de Villambran de Cea","Sí","Sí",348.415199117695
"312",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Tordillos","E.L.M.","E.L.M. de Terradillos de los Templarios","Sí","Sí",917.214768990573
"313",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Carraco, Matalavilla y Roturos","Ayto.","Ayto. de Ledigos","No","No",7.40072352396834
"314",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","El Carrasco","E.L.M.","E.L.M. de Terradillos de los Templarios","No","No",154.147304644326
"315",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","El Hoyo","E.L.M.","E.L.M. de Villambroz","No","No",1.71130000744252
"316",34091,"Lagartos",3403,"SALDAÑA-VALDAVIA","Quemado, Majuelo y Valdeladrón","E.L.M.","E.L.M. de Lagartos","No","No",409.009981432746
"317",34092,"Lantadilla",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"318",34093,"La Vid de Ojeda",3404,"BOEDO-OJEDA","Montecillo","Ayto.","Ayto. de La Vid de Ojeda","No","No",392.041335295959
"319",34094,"Ledigos",3403,"SALDAÑA-VALDAVIA","Paramillo","E.L.M.","E.L.M. de Poblacion de Arroyo","No","No",3.8867599070688
"320",34094,"Ledigos",3403,"SALDAÑA-VALDAVIA","Carraco, Matalavilla y Roturos","Ayto.","Ayto. de Ledigos","No","No",1156.42722998951
"321",34094,"Ledigos",3403,"SALDAÑA-VALDAVIA","Cerra y Valle","E.L.M.","E.L.M. de Calzadilla de la Cueza","No","No",2.54020480949186
"322",34100,"Mantinos",3405,"GUARDO","Majadilla","Ayto.","Ayto. de Villalba de Guardo","No","No",4.92999857649736
"323",34100,"Mantinos",3405,"GUARDO","Cuestona, Majadilla y otros","Ayto.","Ayto. de Mantinos","Sí","Sí",410.849335747118
"324",34100,"Mantinos",3405,"GUARDO","Pedrosillo, Redondillo y Laguna","Ayto.","Ayto. de Mantinos","No","No",494.950382342273
"325",34100,"Mantinos",3405,"GUARDO","Conejeras","Ayto.","Ayto. de Guardo","No","No",2.59469407407535
"326",34100,"Mantinos",3405,"GUARDO","Flecha y Majada de San Juan","Ayto.","Ayto. de Mantinos","No","No",346.382599001259
"327",34100,"Mantinos",3405,"GUARDO","Páramo del Otro Lado","Ayto.","Ayto. de Villalba de Guardo","No","No",1.1181258257161
"328",34100,"Mantinos",3405,"GUARDO","Páramo de la Mimbre","Ayto.","Ayto. de Mantinos","No","No",459.26348442658
"329",34100,"Mantinos",3405,"GUARDO","Valdeostillos","Ayto.","Ayto. de Mantinos","No","No",103.767274390176
"330",34101,"Marcilla de Campos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"331",34107,"Micieces de Ojeda",3404,"BOEDO-OJEDA","Cuesta Castrillo","E.L.M.","E.L.M. de Villavega de Ojeda","No","No",6.9250716631798
"332",34107,"Micieces de Ojeda",3404,"BOEDO-OJEDA","Abajo y Arriba","E.L.M.","E.L.M. de Oteros de Boedo","No","No",1.4276104161696
"333",34107,"Micieces de Ojeda",3404,"BOEDO-OJEDA","Cerrado","E.L.M.","E.L.M. de Berzosa de los Hidalgos","No","No",362.951445478872
"334",34107,"Micieces de Ojeda",3404,"BOEDO-OJEDA","Los Montecillos","Ayto.","Ayto. de Micieces de Ojeda","Sí","Sí",669.735681531365
"335",34107,"Micieces de Ojeda",3404,"BOEDO-OJEDA","Montecillo","Ayto.","Ayto. de La Vid de Ojeda","No","No",6.06547717321568
"336",34109,"Moratinos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"337",34110,"Mudá",3406,"CERVERA","Las Matas","E.L.M.","E.L.M. de Monasterio","No","No",1.40977165858981
"338",34110,"Mudá",3406,"CERVERA","Mataquemado y Bardales","Ayto.","Ayto. de Mudá","No","No",184.333161260964
"339",34110,"Mudá",3406,"CERVERA","Arriba","E.L.M.","E.L.M. de Salinas de Pisuerga","No","No",1.06124450417851
"340",34110,"Mudá",3406,"CERVERA","Ciruelo","Entidad Asociativa","Ayto. de Mudá, E.L.M. de San Cebrian de Muda","Sí","Sí",1.92593617302794
"341",34110,"Mudá",3406,"CERVERA","Matabustillo","Ayto.","Ayto. de Mudá","No","No",170.25331691884
"342",34110,"Mudá",3406,"CERVERA","Mataosera","E.L.M.","E.L.M. de San Cebrián de Mudá","No","No",3.90851580724139
"343",34112,"Nogal de las Huertas",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"344",34113,"Olea de Boedo",3404,"BOEDO-OJEDA","Montecillo","Ayto.","Ayto. de Olea de Boedo","No","No",47.6600161755363
"345",34113,"Olea de Boedo",3404,"BOEDO-OJEDA","Corral y Agregados","E.L.M.","E.L.M. de San Martin del Monte","Sí","Sí",6.23842991153486
"346",34113,"Olea de Boedo",3404,"BOEDO-OJEDA","Martinejas","Ayto.","Ayto. de Olea de Boedo","No","No",286.888049551097
"347",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Valdelarrasa","E.L.M.","E.L.M. de Quintanatello de Ojeda","No","No",236.893519209386
"348",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Cuesta Castrillo","E.L.M.","E.L.M. de Villavega de Ojeda","No","No",88.7710768714683
"349",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Encinar","E.L.M.","E.L.M. de Vega de Bur","No","No",65.5524835791266
"350",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Indiviso","Entidad Asociativa","Ayto. de Castrejón de la Peña,E.L.M. de Villanueva de la Peña,E.L.M. de Traspeña de la Peña,E.L.M. de Cubillo de Castrejon,E.L.M. de Loma de Castrejon,E.L.M. de Recueva de la Peña,E.L.M. de Pison de Castrejon,E.L.M. de Castrejon de la Peña,E.L.M.","Sí","Sí",18.7227847037365
"351",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Las Matas","Ayto.","Ayto. de Olmos de Ojeda","No","No",116.122194104532
"352",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Las Tasugueras","Ayto.","Ayto. de Olmos de Ojeda","No","No",165.861515236646
"353",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","La Mata","E.L.M.","E.L.M. de Montoto de Ojeda","No","No",286.527901820403
"354",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Las Rozas","E.L.M.","E.L.M. de Colmenares de Ojeda","No","No",1.93116946230342
"355",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Indiviso","Ayto.","Ayto. de Congosto de Valdavia","No","No",3.04830320337332
"356",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Robledo","E.L.M.","E.L.M. de Perazancas de Ojeda","No","No",34.900056303969
"357",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Moyuelo","E.L.M.","E.L.M. de Vega de Bur","No","No",518.881624527939
"358",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Allende","E.L.M.","E.L.M. de Montoto de Ojeda","No","No",58.4204960252783
"359",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Valdemensur","Ayto.","Ayto. de Aguilar de Campoo","No","No",1.22809539149393
"360",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Valparaíso","E.L.M.","E.L.M. de Amayuelas de Ojeda","No","No",263.496712775476
"361",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","El Carrascal","E.L.M.","E.L.M. de Olmos de Ojeda","No","No",109.324630783913
"362",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Valdelamora","E.L.M.","E.L.M. de Moarves de Ojeda","No","No",213.680340737184
"363",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","El Quiñon","E.L.M.","E.L.M. de Castrejón de la Peña","No","No",233.636403529508
"364",34114,"Olmos de Ojeda",3404,"BOEDO-OJEDA","Los Montecillos","Ayto.","Ayto. de Micieces de Ojeda","Sí","Sí",4.24763448479488
"365",34116,"Osornillo",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
